Acronimo_t,Altura_t,Anio_de_agente_libre_t,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Antiguedad_t,At-bats_2_t,At-bats_t,Bateos_2_t,Bateos_promedio_2_t,Bateos_promedio_t,Bateos_t,Bono_por_firma_t,Cantidad de equipos_t,Cantidad_agentes_libres_t,Dobles_2_t,Dobles_t,Edad_al_firmar_t,Edad_t,Equipo_anterior,Equipo_t,Estado_t,Ganancias_t,Home-runs_2_t,Home-runs_t,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_t,Juegos_t,Jugador,Pago_efectivo_t,Pennants won_t,Peso_t,Playoffs_t,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_t,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_slugging_2_t,Porcentaje_slugging_t,Posicion_t,Promedio_victorias_t,Runs-batted-in_2_t,Runs-batted-in_t,Status_agente_libre,Sueldo_ajustado_t,Sueldo_base_t,Sueldo_porcentual_t,Sueldo_regular_t,TVS_2_t,TVS_t,Triples_2_t,Triples_t,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_total_t,Valor_del_contrato_t,Valor_promedio_contrato,Victorias_t,WAR_2_t,WAR_t,WS ganadas_t,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,Acronimo_t_1,Altura_t_1,Anio_de_agente_libre_t_1,Anios_de_contrato_t_1,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t_1,Bateos_promedio_2_t_1,Bateos_promedio_t_1,Bateos_t_1,Bono_por_firma_t_1,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t_1,Dobles_t_1,Edad_al_firmar_t_1,Equipo_t_1,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t_1,Juegos_iniciados_t_1,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t_1,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t_1,Posicion_t_1,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Sueldo_ajustado_t_1,Sueldo_base_t_1,Sueldo_porcentual_t_1,Sueldo_regular_t_1,TVS_2_t_1,TVS_t_1,Triples_2_t_1,Triples_t_1,Valor_contrato_promedio_t_1,Valor_contrato_total_t_1,Valor_del_contrato_t_1,Victorias_t_1,WAR_2_t_1,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1
NYM,6.1,2026,2022,4,4,0,,,18496,0.08526399999999999,0.292,136,1250000,,6,576,24,33,33,OAK,New York Mets,New York,61342076,,,,13456,116,118,Starling Marte,17000000,,195.0,10,,,0.512656,0.716,0.728,,,0.21902400000000002,0.468,RF,0.6234567901234568,,,UFA,15750000,14500000,0.059,15750000,5209.952400000001,72.18,25,5,78000000,19500000,259270000,78000000,19500000,101,14.0625,3.75,,16.572350923235916,16.489659207390805,16.572350923235916,OAK,6.1,2022.0,6.0,7.0,217156.0,218089.0,466.0,467.0,20736.0,0.094864,0.308,144.0,0.0,5.0,2.0,5.0,729.0,27.0,25.0,Oakland Athletics,44342076.0,256.0,144.0,16.0,12.0,13924.0,118.0,120.0,162.0,162.0,205489.0,5.0,15.0,195.0,29.0,0.662596,0.700569,0.814,0.837,0.529984,0.728,0.741,0.12040899999999999,0.145161,0.347,0.381,0.207936,0.456,CF,0.5308641975308642,3969.0,3025.0,63.0,55.0,205489.0,12500000.0,0.002,12500000.0,8749.731600000001,93.54,9.0,3.0,5166667.0,21300000.0,31000000.0,86.0,7.896100000000001,2.81,2.0,9.0
LAD,6.1,2027,2022,4,4,0,,,7921,0.048841,0.221,89,0,,9,625,25,31,31,LAD,Los Angeles Dodgers,California,30465516,,,,12100,110,118,Chris Taylor,15000000,,196.0,36,,,0.4610410000000001,0.679,0.728,,,0.139129,0.373,LF,0.6851851851851852,,,UFA,15000000,15000000,0.055,15000000,361.0,19.0,9,3,60000000,15000000,267800000,60000000,15000000,111,0.36,0.6,,16.523560759066484,16.523560759066484,16.523560759066484,LAD,6.1,2022.0,2.0,1.0,161604.0,257049.0,402.0,507.0,16641.0,0.064516,0.254,129.0,0.0,7.0,5.0,5.0,625.0,25.0,29.0,Los Angeles Dodgers,15465516.0,100.0,400.0,10.0,20.0,17689.0,133.0,148.0,162.0,162.0,7800000.0,25.0,25.0,196.0,35.0,0.45832900000000004,0.6115240000000001,0.677,0.782,0.6740409999999999,0.821,0.914,0.092416,0.11833599999999998,0.304,0.344,0.191844,0.438,2B,0.654320987654321,1849.0,5329.0,43.0,73.0,7800000.0,7800000.0,0.029,7800000.0,4541.4121000000005,67.39,16.0,4.0,6700000.0,160320500.0,13400000.0,106.0,6.708099999999999,2.59,7.0,7.0
MIA,6.4,2027,2022,4,4,1,,,6400,0.050176000000000005,0.224,80,0,,2,81,9,30,31,MIL,Miami Marlins,Florida,45565538,,,,8836,94,98,Avisail Garcia,12000000,,250.0,3,,,0.3364,0.58,0.605,,,0.10048900000000001,0.317,RF,0.4259259259259259,,,UFA,12000000,12000000,0.145,12000000,8.468100000000002,2.91,0,0,53000000,13250000,89000000,53000000,13250000,69,3.611742330522734,1.900458452722062,,16.300417207752275,16.300417207752275,16.300417207752275,MIL,6.4,2023.0,2.0,2.0,127449.0,212521.0,357.0,461.0,14641.0,0.06916900000000001,0.263,121.0,250000.0,4.0,2.0,1.0,324.0,18.0,28.0,Milwaukee Brewers,33565538.0,64.0,841.0,8.0,29.0,14161.0,119.0,135.0,162.0,162.0,10500000.0,2.0,1.0,250.0,8.0,0.33872399999999997,0.6740409999999999,0.582,0.821,0.540225,0.735,0.833,0.07075600000000001,0.109561,0.266,0.331,0.24009999999999998,0.49,RF,0.5864197530864198,1225.0,7396.0,35.0,86.0,10750000.0,10500000.0,0.108,10750000.0,4241.916899999999,65.13,0.0,0.0,10000000.0,45400000.0,20000000.0,95.0,8.41,2.9,2.0,0.0
MIA,6.4,2025,2022,3,3,1,,,3136,0.042849,0.207,56,0,,2,169,13,29,30,ATL,Miami Marlins,Florida,48953731,,,,4900,70,72,Jorge Soler,12000000,,230.0,3,,,0.18662399999999998,0.432,0.444,,,0.16000000000000003,0.4,LF,0.4259259259259259,,,UFA,12000000,12000000,0.145,12000000,0.0,0.0,0,0,36000000,12000000,89000000,36000000,12000000,69,0.17639999999999997,0.42,,16.300417207752275,16.300417207752275,16.300417207752275,ATL,6.4,2022.0,1.0,1.0,72900.0,266256.0,270.0,516.0,13225.0,0.049729,0.223,115.0,0.0,6.0,2.0,1.0,729.0,27.0,28.0,Atlanta Braves,36953731.0,169.0,729.0,13.0,27.0,20449.0,143.0,150.0,162.0,161.0,3013200.0,2.0,18.0,230.0,27.0,0.4830249999999999,0.561001,0.695,0.749,0.788544,0.888,0.932,0.08702499999999999,0.10048900000000001,0.295,0.317,0.18662399999999998,0.432,DH,0.546583850931677,1156.0,4900.0,34.0,70.0,2813172.0,8050000.0,0.018,8250000.0,441.0,21.0,0.0,0.0,8050000.0,94240000.0,8050000.0,88.0,3.2163280678912045,1.7934124087591243,2.0,4.0
NYY,6.3,2023,2022,2,2,0,,,10816,0.050176000000000005,0.224,104,0,,4,441,21,32,32,NYY,New York Yankees,New York,78565422,,,,15376,124,130,Anthony Rizzo,16000000,,240.0,58,,,0.585225,0.765,0.803,,,0.2304,0.48,1B,0.6111111111111112,,,UFA,16000000,16000000,0.063,16000000,5683.6521,75.39,1,1,32000000,16000000,37400000,32000000,16000000,99,5.3824,2.32,,16.588099280204055,16.588099280204055,16.588099280204055,NYY,6.3,2022.0,7.0,8.0,216225.0,246016.0,465.0,496.0,15129.0,0.061503999999999996,0.248,123.0,0.0,4.0,2.0,2.0,529.0,23.0,23.0,New York Yankees,62565422.0,1024.0,484.0,32.0,22.0,18769.0,137.0,141.0,162.0,162.0,0.0,40.0,40.0,240.0,57.0,0.6674889999999999,0.613089,0.817,0.783,0.7157159999999999,0.846,0.87,0.11424400000000001,0.11833599999999998,0.338,0.344,0.1936,0.44,1B,0.5679012345679012,5625.0,3721.0,75.0,61.0,0.0,16500000.0,0.0,16500000.0,2854.7649,53.43,9.0,3.0,5857143.0,111300000.0,41000000.0,92.0,1.3923999999999999,1.18,27.0,27.0
NYM,6.2,2025,2022,2,2,1,,,15129,0.07075600000000001,0.266,123,666666,,6,576,24,32,33,OAK,New York Mets,New York,26817250,,,,15376,124,140,Mark Canha,14000000,,209.0,10,,,0.585225,0.765,0.864,,,0.16240900000000003,0.403,LF,0.6234567901234568,,,UFA,12666666,12000000,0.047,12666666,2159.4609,46.47,0,0,26500000,13250000,259270000,26500000,13250000,101,5.2441,2.29,,16.35448437639097,16.300417207752275,16.35448437639097,OAK,6.2,2022.0,1.0,1.0,213444.0,269361.0,462.0,519.0,14400.0,0.053361000000000006,0.231,120.0,0.0,5.0,2.0,5.0,484.0,22.0,31.0,Oakland Athletics,12817250.0,169.0,289.0,13.0,17.0,19321.0,139.0,141.0,162.0,162.0,6925000.0,5.0,15.0,209.0,29.0,0.5929,0.556516,0.77,0.746,0.7361639999999999,0.858,0.87,0.134689,0.128164,0.367,0.358,0.149769,0.387,LF,0.5308641975308642,3721.0,3721.0,61.0,61.0,6925000.0,6925000.0,0.077,6925000.0,4464.912399999999,66.82,16.0,4.0,6925000.0,21300000.0,6925000.0,86.0,6.4516,2.54,2.0,9.0
ATL,6.1,2025,2022,2,2,0,,,2809,0.044944,0.212,53,0,,6,144,12,30,30,ATL,Atlanta Braves,Georgia,26382173,,,,4489,67,80,Eddie Rosario,9000000,,180.0,28,,,0.171396,0.414,0.494,,,0.10758400000000001,0.328,LF,0.6234567901234568,,,UFA,9000000,9000000,0.049,9000000,0.0,0.0,1,1,18000000,9000000,61250000,18000000,9000000,101,3.611742330522734,1.900458452722062,,16.012735135300492,16.012735135300492,16.012735135300492,ATL,6.1,2022.0,1.0,0.0,62500.0,143641.0,250.0,379.0,9604.0,0.067081,0.259,98.0,0.0,6.0,1.0,1.0,361.0,19.0,29.0,Atlanta Braves,17382173.0,25.0,196.0,5.0,14.0,10609.0,103.0,112.0,162.0,161.0,2795715.0,18.0,18.0,180.0,27.0,0.34456899999999996,0.5476,0.587,0.74,0.4096,0.64,0.696,0.067081,0.093025,0.259,0.305,0.189225,0.435,LF,0.546583850931677,576.0,3844.0,24.0,62.0,2795715.0,8000000.0,0.018,8000000.0,880.9024,29.68,9.0,3.0,8000000.0,94240000.0,8000000.0,88.0,0.31360000000000005,0.56,4.0,4.0
CHW,5.8,2025,2022,3,3,1,,,3969,0.04409999999999999,0.21,63,0,,5,64,8,30,31,CHW,Chicago White Sox,Illinois,14490659,,,,5776,76,97,Leury Garcia,5500000,,190.0,11,,,0.21996099999999996,0.469,0.599,,,0.071289,0.267,2B,0.5,,,UFA,5500000,5500000,0.027,5500000,1.7956000000000003,1.34,0,0,16500000,5500000,63000000,16500000,5500000,81,3.611742330522734,1.900458452722062,,15.520258650202699,15.520258650202699,15.520258650202699,CHW,5.8,2022.0,1.0,2.0,90000.0,172225.0,300.0,415.0,12321.0,0.07182400000000001,0.268,111.0,0.0,2.0,2.0,2.0,484.0,22.0,28.0,Chicago White Sox,8990659.0,9.0,25.0,3.0,5.0,13689.0,117.0,126.0,162.0,162.0,3500000.0,6.0,6.0,190.0,11.0,0.25,0.505521,0.5,0.711,0.521284,0.722,0.778,0.054289000000000004,0.11289600000000001,0.233,0.336,0.141376,0.376,OF,0.5740740740740741,400.0,2916.0,20.0,54.0,3500000.0,3500000.0,0.025,3500000.0,1582.4484,39.78,16.0,4.0,3500000.0,57000000.0,3500000.0,93.0,4.4521,2.11,3.0,3.0
WSH,6.2,2023,2022,1,1,0,,,11025,0.054756000000000006,0.234,105,0,,5,256,16,41,41,TB,Washington Nationals,Washington DC,133257784,,,,14884,122,124,Nelson Cruz,12000000,,230.0,6,,,0.567009,0.753,0.765,,,0.11356900000000002,0.337,DH,0.3395061728395062,,,UFA,12000000,12000000,0.095,12000000,155.00249999999997,12.45,0,0,15000000,15000000,23750000,15000000,15000000,55,0.019600000000000003,0.14,,16.300417207752275,16.300417207752275,16.300417207752275,TB,6.2,2022.0,1.0,0.0,200704.0,263169.0,448.0,513.0,18496.0,0.07022500000000001,0.265,136.0,0.0,7.0,1.0,2.0,441.0,21.0,40.0,Tampa Bay Rays,118257784.0,100.0,1024.0,10.0,32.0,17956.0,134.0,140.0,162.0,162.0,5102116.0,1.0,2.0,230.0,7.0,0.42380100000000004,0.692224,0.651,0.832,0.6839289999999999,0.827,0.864,0.098596,0.11222500000000002,0.314,0.335,0.247009,0.497,DH,0.6172839506172839,4096.0,7396.0,64.0,86.0,5102116.0,13000000.0,0.072,13000000.0,3258.1263999999996,57.08,1.0,1.0,13000000.0,18725000.0,13000000.0,100.0,4.2025,2.05,1.0,0.0
CHC,6.2,2025,2022,2,2,0,,,4225,0.055224999999999996,0.235,65,0,,11,144,12,34,34,OAK,Chicago Cubs,Illinois,37242053,,,,5625,75,86,Yan Gomes,6000000,,215.0,21,,,0.21436900000000003,0.463,0.531,,,0.13322499999999998,0.365,C,0.4567901234567901,,,UFA,6000000,6000000,0.04,6000000,0.0,0.0,0,0,13000000,6500000,109707000,13000000,6500000,74,0.5929,0.77,,15.60727002719233,15.60727002719233,15.60727002719233,OAK,6.2,2022.0,2.0,1.0,76729.0,121801.0,277.0,349.0,7744.0,0.063504,0.252,88.0,0.0,5.0,2.0,5.0,225.0,15.0,32.0,Oakland Athletics,31242053.0,64.0,196.0,8.0,14.0,8649.0,93.0,103.0,162.0,162.0,2096770.0,17.0,15.0,215.0,29.0,0.390625,0.522729,0.625,0.723,0.32947599999999994,0.574,0.636,0.06760000000000001,0.09060099999999999,0.26,0.301,0.17724099999999998,0.421,C,0.5308641975308642,961.0,2704.0,31.0,52.0,2096770.0,6000000.0,0.023,6000000.0,1316.9641,36.29,1.0,1.0,5000000.0,21300000.0,10000000.0,86.0,4.2025,2.05,3.0,9.0
TEX,6.2,2024,2022,2,2,0,,,2209,0.044944,0.212,47,0,,8,9,3,32,32,PHI,Texas Rangers,Texas,25299176,,,,3364,58,81,Brad Miller,6000000,,195.0,8,,,0.128164,0.358,0.5,,,0.1024,0.32,LF,0.419753086419753,,,UFA,6000000,6000000,0.04,6000000,0.0,0.0,0,0,10000000,5000000,580700000,10000000,5000000,68,3.611742330522734,1.900458452722062,,15.60727002719233,15.60727002719233,15.60727002719233,PHI,6.2,2022.0,1.0,0.0,49284.0,109561.0,222.0,331.0,5625.0,0.051529000000000005,0.227,75.0,0.0,6.0,2.0,2.0,81.0,9.0,31.0,Philadelphia Phillies,19299176.0,49.0,400.0,7.0,20.0,6241.0,79.0,140.0,162.0,162.0,3500000.0,2.0,7.0,195.0,14.0,0.34809999999999997,0.599076,0.59,0.774,0.238144,0.488,0.864,0.0729,0.10304100000000001,0.27,0.321,0.205209,0.453,2B,0.5061728395061729,1024.0,2401.0,32.0,49.0,3500000.0,3500000.0,0.018,3500000.0,924.16,30.4,9.0,3.0,3500000.0,158800000.0,3500000.0,82.0,0.1296,0.36,0.0,2.0
LAD,6.2,2023,2022,1,1,0,,,0,0.0,0.0,0,0,,9,0,0,32,32,SEA,Los Angeles Dodgers,California,17651053,,,,784,28,31,Tyler Anderson,8500000,,213.0,36,,,0.029928999999999997,0.173,0.191,,,0.0,0.0,SP,0.6851851851851852,,,UFA,8500000,8000000,0.031,8500000,8271.9025,90.95,0,0,8000000,8000000,267800000,8000000,8000000,111,18.147599999999997,4.26,,15.955576721460545,15.89495209964411,15.955576721460545,SEA,6.2,2022.0,1.0,0.0,1.0,1521.0,1.0,39.0,16.0,0.010608999999999999,0.103,4.0,0.0,4.0,5.0,1.0,0.0,0.0,31.0,Seattle Mariners,9151053.0,0.0,1.0,0.0,1.0,961.0,31.0,31.0,162.0,162.0,900547.0,25.0,0.0,213.0,4.0,0.0,0.092416,0.0,0.304,0.036481,0.191,0.191,0.0,0.015625,0.0,0.125,0.032041,0.179,SP,0.5555555555555556,0.0,1.0,0.0,1.0,900547.0,2500000.0,0.011,2500000.0,2565.4224999999997,50.65,0.0,0.0,2500000.0,16300000.0,2500000.0,90.0,1.8496000000000004,1.36,7.0,0.0
ATL,6.0,2025,2022,2,2,1,,,4,0.020448999999999995,0.143,2,0,,6,0,0,34,35,MIL,Atlanta Braves,Georgia,9232762,,,,25,5,5,Manuel Pina,3500000,,222.0,28,,,0.0009609999999999999,0.031,0.031,,,0.020448999999999995,0.143,C,0.6234567901234568,,,UFA,3500000,3500000,0.019,3500000,0.0,0.0,0,0,8000000,4000000,61250000,8000000,4000000,101,3.611742330522734,1.900458452722062,,15.068273526459642,15.068273526459642,15.068273526459642,MIL,6.0,2022.0,1.0,1.0,196.0,32400.0,14.0,180.0,1156.0,0.035721,0.189,34.0,0.0,4.0,1.0,1.0,36.0,6.0,33.0,Milwaukee Brewers,5732762.0,0.0,169.0,0.0,13.0,2704.0,52.0,75.0,162.0,162.0,1650000.0,18.0,1.0,222.0,8.0,0.142884,0.535824,0.378,0.732,0.10304100000000001,0.321,0.463,0.055224999999999996,0.085849,0.235,0.293,0.192721,0.439,C,0.5864197530864198,4.0,1089.0,2.0,33.0,1650000.0,1650000.0,0.017,1650000.0,0.0,0.0,0.0,0.0,1650000.0,45400000.0,1650000.0,95.0,1.6900000000000002,1.3,4.0,0.0
BOS,6.1,2024,2022,1,1,1,,,17161,0.056169,0.237,131,0,,6,529,23,33,34,SD,Boston Red Sox,Massachusetts,26103662,,,,20449,143,144,Tommy Pham,0,,223.0,25,,,0.779689,0.883,0.889,,,0.139876,0.374,LF,0.4814814814814814,,,UFA,0,6000000,0.0,6000000,1659.7476000000001,40.74,1,1,7500000,7500000,173000000,7500000,7500000,78,0.4096,0.64,,15.60727002719233,15.60727002719233,15.60727002719233,SD,6.1,2022.0,1.0,1.0,306916.0,225625.0,554.0,475.0,11881.0,0.0529,0.23,109.0,0.0,4.0,1.0,5.0,576.0,24.0,32.0,San Diego Padres,18103662.0,289.0,225.0,17.0,15.0,14884.0,122.0,155.0,162.0,162.0,8900000.0,14.0,2.0,223.0,6.0,0.47059600000000007,0.524176,0.686,0.724,0.567009,0.753,0.957,0.097344,0.11628100000000002,0.312,0.341,0.146689,0.383,LF,0.4876543209876543,3969.0,2401.0,63.0,49.0,8900000.0,8900000.0,0.05,8900000.0,1197.8521,34.61,4.0,2.0,8900000.0,25200000.0,8900000.0,79.0,1.9043999999999996,1.38,9.0,0.0
WSH,6.2,2027,2022,2,1,1,,,9801,0.07562500000000001,0.275,99,0,,5,529,23,21,22,STL,Washington Nationals,Washington DC,2228404,,,,8281,91,93,Luis Garcia,484596,,211.0,6,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,SS,0.3395061728395062,,,UFA,484596,700000,0.004,700000,0.0,0.0,4,2,7000000,700000,23750000,700000,3500000,55,3.611742330522734,1.900458452722062,,13.091070833100202,13.458835614025542,13.458835614025542,WSH,6.2,0.0,1.0,1.0,129600.0,36.0,360.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,20.0,Washington Nationals,1743808.0,49.0,0.0,7.0,0.0,784.0,28.0,30.0,162.0,162.0,303633.0,1.0,1.0,211.0,6.0,0.49561599999999995,0.0,0.704,0.0,0.029928999999999997,0.173,0.185,0.08702499999999999,0.0,0.295,0.0,0.0,0.0,SS,0.4012345679012346,2025.0,0.0,45.0,0.0,303633.0,570500.0,0.002,570500.0,0.0,0.0,0.0,0.0,570500.0,28000000.0,570500.0,65.0,6.864400000000001,2.62,1.0,1.0
WSH,6.2,2027,2022,2,1,1,,,9801,0.07562500000000001,0.275,99,0,,5,529,23,21,22,STL,Washington Nationals,Washington DC,2228404,,,,8281,91,93,Luis Garcia,484596,,211.0,6,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,SS,0.3395061728395062,,,UFA,484596,700000,0.004,700000,0.0,0.0,4,2,7000000,700000,23750000,700000,3500000,55,3.611742330522734,1.900458452722062,,13.091070833100202,13.458835614025542,13.458835614025542,STL,6.2,2022.0,1.0,1.0,129600.0,36.0,360.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,33.0,St. Louis Cardinals,4617010.0,49.0,0.0,7.0,0.0,784.0,28.0,30.0,162.0,161.0,263762.0,1.0,23.0,240.0,31.0,0.49561599999999995,0.0,0.704,0.0,0.029928999999999997,0.173,0.185,0.08702499999999999,0.0,0.295,0.0,0.0,0.0,RP,0.5527950310559007,2025.0,0.0,45.0,0.0,263762.0,570500.0,0.002,570500.0,0.0,0.0,0.0,0.0,570500.0,17000000.0,570500.0,89.0,6.864400000000001,2.62,1.0,11.0
SD,6.2,2024,2022,2,2,1,,,9801,0.07562500000000001,0.275,99,250000,,3,529,23,34,35,STL,San Diego Padres,California,7617010,,,,8281,91,93,Luis Garcia,3000000,,240.0,7,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,RP,0.5493827160493827,,,UFA,3250000,3000000,0.015,3250000,0.0,0.0,4,2,7000000,3500000,32500000,7000000,3500000,89,3.611742330522734,1.900458452722062,,14.994165554305921,14.914122846632385,14.994165554305921,STL,6.2,2022.0,1.0,1.0,129600.0,36.0,360.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,33.0,St. Louis Cardinals,4617010.0,49.0,0.0,7.0,0.0,784.0,28.0,30.0,162.0,161.0,263762.0,2.0,23.0,240.0,31.0,0.49561599999999995,0.0,0.704,0.0,0.029928999999999997,0.173,0.185,0.08702499999999999,0.0,0.295,0.0,0.0,0.0,RP,0.5527950310559007,2025.0,0.0,45.0,0.0,263762.0,570500.0,0.002,570500.0,0.0,0.0,0.0,0.0,570500.0,17000000.0,570500.0,89.0,6.864400000000001,2.62,0.0,11.0
WSH,6.2,2027,2022,2,1,1,,,9801,0.07562500000000001,0.275,99,0,,5,529,23,21,22,STL,Washington Nationals,Washington DC,2228404,,,,8281,91,93,Luis Garcia,484596,,211.0,6,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,SS,0.3395061728395062,,,UFA,484596,700000,0.004,700000,0.0,0.0,4,2,7000000,700000,23750000,700000,3500000,55,3.611742330522734,1.900458452722062,,13.091070833100202,13.458835614025542,13.458835614025542,HOU,6.1,2027.0,1.0,0.0,129600.0,36.0,360.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,24.0,Houston Astros,673550.0,49.0,0.0,7.0,0.0,784.0,28.0,30.0,162.0,162.0,580100.0,1.0,4.0,244.0,15.0,0.49561599999999995,0.0,0.704,0.0,0.029928999999999997,0.173,0.185,0.08702499999999999,0.0,0.295,0.0,0.0,0.0,RP,0.5864197530864198,2025.0,0.0,45.0,0.0,580100.0,580100.0,0.003,580100.0,0.0,0.0,0.0,0.0,580100.0,76100000.0,580100.0,95.0,6.864400000000001,2.62,1.0,1.0
WSH,6.2,2027,2022,2,1,1,,,9801,0.07562500000000001,0.275,99,0,,5,529,23,21,22,STL,Washington Nationals,Washington DC,2228404,,,,8281,91,93,Luis Garcia,484596,,211.0,6,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,SS,0.3395061728395062,,,UFA,484596,700000,0.004,700000,0.0,0.0,4,2,7000000,700000,23750000,700000,3500000,55,3.611742330522734,1.900458452722062,,13.091070833100202,13.458835614025542,13.458835614025542,STL,6.2,2022.0,1.0,1.0,129600.0,55696.0,360.0,236.0,3249.0,0.058564,0.242,57.0,0.0,2.0,1.0,2.0,324.0,18.0,33.0,St. Louis Cardinals,4617010.0,49.0,36.0,7.0,6.0,3844.0,62.0,70.0,162.0,161.0,263762.0,1.0,23.0,240.0,31.0,0.49561599999999995,0.47472099999999995,0.704,0.689,0.146689,0.383,0.432,0.08702499999999999,0.07728400000000002,0.295,0.278,0.168921,0.411,RP,0.5527950310559007,2025.0,484.0,45.0,22.0,263762.0,570500.0,0.002,570500.0,0.0,0.0,4.0,2.0,570500.0,17000000.0,570500.0,89.0,0.11560000000000002,0.34,1.0,11.0
SD,6.2,2024,2022,2,2,1,,,9801,0.07562500000000001,0.275,99,250000,,3,529,23,34,35,STL,San Diego Padres,California,7617010,,,,8281,91,93,Luis Garcia,3000000,,240.0,7,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,RP,0.5493827160493827,,,UFA,3250000,3000000,0.015,3250000,0.0,0.0,4,2,7000000,3500000,32500000,7000000,3500000,89,3.611742330522734,1.900458452722062,,14.994165554305921,14.914122846632385,14.994165554305921,WSH,6.2,0.0,1.0,1.0,129600.0,36.0,360.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,20.0,Washington Nationals,1743808.0,49.0,0.0,7.0,0.0,784.0,28.0,30.0,162.0,162.0,303633.0,2.0,1.0,211.0,6.0,0.49561599999999995,0.0,0.704,0.0,0.029928999999999997,0.173,0.185,0.08702499999999999,0.0,0.295,0.0,0.0,0.0,SS,0.4012345679012346,2025.0,0.0,45.0,0.0,303633.0,570500.0,0.002,570500.0,0.0,0.0,0.0,0.0,570500.0,28000000.0,570500.0,65.0,6.864400000000001,2.62,0.0,1.0
WSH,6.2,2027,2022,2,1,1,,,9801,0.07562500000000001,0.275,99,0,,5,529,23,21,22,STL,Washington Nationals,Washington DC,2228404,,,,8281,91,93,Luis Garcia,484596,,211.0,6,,,0.31584400000000007,0.562,0.574,,,0.16646399999999997,0.408,SS,0.3395061728395062,,,UFA,484596,700000,0.004,700000,0.0,0.0,4,2,7000000,700000,23750000,700000,3500000,55,3.611742330522734,1.900458452722062,,13.091070833100202,13.458835614025542,13.458835614025542,HOU,6.1,2027.0,1.0,0.0,129600.0,55696.0,360.0,236.0,3249.0,0.058564,0.242,57.0,0.0,5.0,1.0,2.0,324.0,18.0,24.0,Houston Astros,673550.0,49.0,36.0,7.0,6.0,3844.0,62.0,70.0,162.0,162.0,580100.0,1.0,4.0,244.0,15.0,0.49561599999999995,0.47472099999999995,0.704,0.689,0.146689,0.383,0.432,0.08702499999999999,0.07728400000000002,0.295,0.278,0.168921,0.411,RP,0.5864197530864198,2025.0,484.0,45.0,22.0,580100.0,580100.0,0.003,580100.0,0.0,0.0,4.0,2.0,580100.0,76100000.0,580100.0,95.0,0.11560000000000002,0.34,1.0,1.0
