Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicio_de_contrato_t,Anio_inicio_de_contrato_t_1,Anios_de_contrato_t,Anios_de_contrato_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Edad_t_1,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,OPS_2_t,OPS_2_t_1,OPS_t,OPS_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_bateo_2_t,Porcentaje_bateo_2_t_1,Porcentaje_bateo_t,Porcentaje_bateo_t_1,Porcetnaje_juegos_2_t,Porcetnaje_juegos_2_t_1,Porcetnaje_juegos_t,Porcetnaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,RBI_2_t,RBI_2_t_1,RBI_t,RBI_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
ATL,ATL,6.3,6.3,2019,0,0,2019,2018,1,1,81,100,9,10,0,1,0,1,0,0,6,4,1,1,22,21,23,22,Atlanta Braves,Atlanta Braves,Georgia,3062374,2790830,0,0,0,0,576,64,24,8,161,162,Touki Toussaint,0.0,0.04000000000000001,0.0,0.2,18,18,215,215,25,24,0.0,0.010000000000000002,0.0,0.1,0.021903999999999996,0.0024010000000000004,0.148,0.049,RP,SP,0.6024844720496895,0.5555555555555556,0,0,0,0,271544,90830,555000,545000,555000,545000,0.0,0.0,0.0,0.0,52210000,2900000,555000,545000,97,90,0.1369,0.1369,-0.37,0.37,3,3,12.511879467840501,13.226723392728571,13.226723392728571
SD,SD,6.2,6.2,2019,0,0,2019,2018,1,1,484,120409,22,347,16,8100,4,90,0,0,4,3,5,5,27,26,28,27,San Diego Padres,San Diego Padres,California,3646326,2481326,0,16,0,4,625,13924,25,118,162,162,Travis Jankowski,0.18662399999999998,0.45968400000000004,0.432,0.678,2,2,190,190,5,5,0.033124,0.067081,0.182,0.259,0.023716,0.529984,0.154,0.728,RF,RF,0.4320987654320987,0.4074074074074074,0,289,0,17,1165000,462520,1165000,555000,1165000,555000,0.0,1404.7503999999997,0.0,37.48,326000000,149500000,1165000,555000,70,66,0.019600000000000003,1.2768999999999997,-0.14,1.13,0,0,13.968231644981937,13.968231644981937,13.968231644981937
MIL,MIL,6.4,6.4,2019,2020,0,2019,2018,1,1,52900,248004,230,498,1296,14400,36,120,0,0,5,5,1,1,28,27,29,28,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,6653070,1978070,49,1024,7,32,7396,23104,86,152,161,163,Travis Shaw,0.30360100000000007,0.6806249999999999,0.551,0.825,1,1,230,230,6,5,0.024649,0.058080999999999994,0.157,0.241,0.281961,0.8704890000000001,0.531,0.933,3B,3B,0.5527950310559007,0.588957055214724,256,7396,16,86,4675000,567400,4675000,567400,4675000,567400,0.0,7740.4804,0.0,87.98,31900000,103750000,4675000,567400,89,96,0.7224999999999999,16.728099999999998,-0.85,4.09,0,0,15.357739720704924,15.357739720704924,15.357739720704924
WSH,WSH,6.2,6.2,2019,2023,0,2019,2018,1,1,271441,440896,521,664,24025,32400,155,180,0,0,7,5,1,1,25,24,26,25,Washington Nationals,Washington Nationals,Washington DC,8128691,4403691,361,361,19,19,14884,26244,122,162,162,162,Trea Turner,0.7224999999999999,0.5776,0.85,0.76,1,1,185,185,6,5,0.088804,0.073441,0.298,0.271,0.567009,1.0,0.753,1.0,SS,SS,0.5740740740740741,0.5061728395061729,3249,5329,57,73,3725000,577200,3725000,577200,3725000,577200,7772.1856,8202.924899999998,88.16,90.57,184550000,23300000,3725000,577200,93,82,5.6644,16.81,2.38,4.1,1,0,15.130577409795796,15.130577409795796,15.130577409795796
TB,MIA,6.2,6.2,2019,2025,0,2019,2018,1,1,900,961,30,31,9,4,3,2,0,0,2,1,2,2,25,24,26,25,Tampa Bay Rays,Miami Marlins,Florida,930890,416060,0,0,0,0,961,676,31,26,161,161,Trevor Richards,0.065536,0.024964,0.256,0.158,1,2,195,195,5,2,0.010000000000000002,0.0042250000000000005,0.1,0.065,0.036481,0.026244,0.191,0.162,SP,SP,0.5962732919254659,0.391304347826087,0,4,0,2,131795,416060,570000,545000,570000,545000,2567.4489000000003,1245.3841,50.67,35.29,33500000,3250000,570000,545000,96,63,1.5876000000000001,0.0529,1.26,0.23,0,2,11.789002964063874,13.253391639810733,13.253391639810733
COL,COL,6.2,6.2,2019,2022,0,2019,2018,1,1,345744,357604,588,598,29929,30276,173,174,0,0,1,5,1,1,26,25,26,25,Colorado Rockies,Colorado Rockies,Colorado,7517500,2517500,1225,1369,35,37,21025,24964,145,158,161,163,Trevor Story,0.8408890000000001,0.835396,0.917,0.914,1,1,213,213,5,5,0.08643599999999999,0.08468099999999999,0.294,0.291,0.801025,0.9389609999999999,0.895,0.969,SS,SS,0.4347826086956521,0.558282208588957,7225,11664,85,108,5000000,555000,5000000,555000,5000000,555000,9600.0804,9747.6129,97.98,98.73,24000000,122500000,5000000,555000,70,91,41.473600000000005,31.136400000000002,6.44,5.58,0,0,15.424948470398375,15.424948470398375,15.424948470398375
BAL,BAL,6.3,6.3,2019,2023,0,2019,2018,1,1,362404,338724,602,582,30625,19881,175,141,0,0,1,2,1,1,26,25,27,26,Baltimore Orioles,Baltimore Orioles,Maryland,1861495,1285995,1225,576,35,24,23716,24336,154,156,161,162,Trey Mancini,0.8082010000000001,0.5112249999999999,0.899,0.715,7,7,230,230,14,14,0.08468099999999999,0.058564,0.291,0.242,0.9044009999999999,0.9273689999999999,0.951,0.963,LF,LF,0.3354037267080745,0.2901234567901234,9409,3364,97,58,575500,556500,575500,556500,575500,556500,8246.456100000001,1125.6024999999997,90.81,33.55,800000,73000000,575500,556500,54,47,11.1556,0.0064,3.34,-0.08,3,3,13.262994507144075,13.262994507144075,13.262994507144075
COL,COL,6.2,6.2,2019,0,0,2019,2018,1,1,49,2500,7,50,1,25,1,5,0,0,1,5,1,1,29,28,29,28,Colorado Rockies,Colorado Rockies,Colorado,5678646,3053646,0,0,0,0,25,1089,5,33,161,163,Tyler Anderson,0.08179599999999998,0.071289,0.286,0.267,1,1,213,213,5,5,0.020448999999999995,0.010000000000000002,0.143,0.1,0.0009609999999999999,0.041209,0.031,0.203,SP,SP,0.4347826086956521,0.558282208588957,0,1,0,1,2625000,555000,2625000,555000,2625000,555000,0.0,3765.0496,0.0,61.36,24000000,122500000,2625000,555000,70,91,0.7055999999999999,9.2416,-0.84,3.04,0,0,14.780591454007862,14.780591454007862,14.780591454007862
MIL,MIN,6.1,6.1,2019,0,0,2019,2018,1,1,23716,59536,154,244,841,3136,29,56,0,0,5,6,1,1,27,26,27,26,Milwaukee Brewers,Minnesota Twins,Wisconsin,1240775,772114,81,289,9,17,7921,4761,89,69,161,162,Tyler Austin,0.49702499999999994,0.5882890000000001,0.705,0.767,1,6,220,220,6,15,0.035344,0.0529,0.188,0.23,0.30140100000000003,0.181476,0.549,0.426,1B,1B,0.5527950310559007,0.4814814814814814,576,2209,24,47,86536,186186,555000,558600,555000,558600,0.0,0.0,0.0,0.0,31900000,52250000,555000,558600,89,78,0.0025000000000000005,0.07840000000000001,-0.05,0.28,0,3,11.368315791310126,13.226723392728571,13.226723392728571
ATL,ATL,6.4,6.4,2019,2021,0,2019,2016,1,2,73441,63001,271,251,3844,3249,62,57,0,0,6,4,1,1,32,29,33,32,Atlanta Braves,Atlanta Braves,Georgia,21732000,15732000,121,64,11,8,7225,6724,85,82,161,162,Tyler Flowers,0.537289,0.48999999999999994,0.733,0.7,18,18,260,260,25,24,0.052441,0.051529000000000005,0.229,0.227,0.275625,0.256036,0.525,0.506,C,C,0.6024844720496895,0.5555555555555556,1156,900,34,30,4000000,4300000,4000000,4000000,4000000,4300000,0.0,0.0,0.0,0.0,52210000,2900000,6000000,5300000,97,90,0.04409999999999999,0.48999999999999994,-0.21,0.7,3,3,15.201804919084164,15.201804919084164,15.201804919084164
TB,TB,6.8,6.8,2019,2024,0,2019,2018,1,1,4,9,2,3,0,0,0,0,0,0,2,2,2,2,25,24,25,24,Tampa Bay Rays,Tampa Bay Rays,Florida,2340773,1774073,0,0,0,0,144,2025,12,45,161,162,Tyler Glasnow,0.0,0.0,0.0,0.0,1,1,225,225,5,4,0.0,0.0,0.0,0.0,0.005475999999999999,0.07728400000000002,0.074,0.278,SP,RP,0.5962732919254659,0.5555555555555556,0,0,0,0,566700,181660,566700,556500,566700,556500,0.0,0.0,0.0,0.0,33500000,6500000,566700,556500,96,90,6.6564000000000005,0.0121,2.58,0.11,0,0,13.247585342157711,13.247585342157711,13.247585342157711
CIN,CIN,6.3,6.3,2019,0,0,2019,2018,1,1,1156,841,34,29,9,9,3,3,0,0,1,3,2,2,24,23,24,23,Cincinnati Reds,Cincinnati Reds,Ohio,1260068,806448,0,0,0,0,729,576,27,24,162,162,Tyler Mahle,0.053824000000000004,0.089401,0.232,0.299,10,10,210,210,15,15,0.007743999999999999,0.010608999999999999,0.088,0.103,0.027889000000000004,0.021903999999999996,0.167,0.148,SP,SP,0.4629629629629629,0.4135802469135802,0,0,0,0,453620,451220,570000,545000,570000,545000,1117.5649,425.18440000000004,33.43,20.62,2000000,10250000,570000,545000,75,67,0.010000000000000002,0.0016,0.1,0.04,5,5,13.025015122134427,13.253391639810733,13.253391639810733
MIL,MIL,6.0,6.0,2019,2022,0,2019,2018,1,1,4225,15876,65,126,64,961,8,31,0,0,5,5,1,1,29,28,29,28,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,2063724,1887160,4,25,2,5,784,3364,28,58,161,163,Tyler Saladino,0.17056899999999997,0.48441599999999996,0.413,0.696,1,1,200,200,6,5,0.015129,0.060516,0.123,0.246,0.029928999999999997,0.126736,0.173,0.356,SS,SS,0.5527950310559007,0.588957055214724,64,256,8,16,176564,407092,887500,565000,887500,565000,0.0,0.0,0.0,0.0,31900000,103750000,887500,565000,89,96,0.22089999999999999,0.0001,-0.47,-0.01,0,0,12.081438695862031,13.696163800331709,13.696163800331709
NYY,NYY,6.1,6.1,2019,2024,0,2019,2018,1,1,8836,4356,94,66,529,121,23,11,0,0,5,2,2,2,24,23,24,23,New York Yankees,New York Yankees,New York,1106558,845183,4,1,2,1,1849,1296,43,36,162,162,Tyler Wade,0.47886399999999996,0.237169,0.692,0.487,40,40,188,188,55,54,0.060024999999999995,0.027889000000000004,0.245,0.167,0.07022500000000001,0.049284,0.265,0.222,2B,1B,0.6358024691358025,0.6172839506172839,121,25,11,5,261375,237120,572000,551300,572000,551300,0.0,0.0,0.0,0.0,124555000,14000000,572000,551300,103,100,0.12249999999999998,0.004900000000000001,0.35,-0.07,27,27,12.473711436730934,13.256894270361935,13.256894270361935
CHC,CHC,6.1,6.1,2019,0,0,2019,2018,1,1,59536,32761,244,181,4225,1764,65,42,0,0,5,7,2,2,25,24,25,24,Chicago Cubs,Chicago Cubs,Illinois,2021493,1451993,121,4,11,2,9025,5929,95,77,162,163,Victor Caratini,0.6304360000000001,0.356409,0.794,0.597,17,17,215,215,20,20,0.07075600000000001,0.053824000000000004,0.266,0.232,0.343396,0.22278399999999998,0.586,0.472,C,C,0.5185185185185185,0.5828220858895705,1156,441,34,21,569500,432768,569500,547500,569500,547500,0.0,0.0,0.0,0.0,49325000,215545000,569500,547500,84,95,0.8649000000000001,0.0025000000000000005,0.93,0.05,3,3,13.252514061869373,13.252514061869373,13.252514061869373
DET,DET,6.5,6.5,2019,2024,0,2019,2018,1,1,75625,44944,275,212,7056,2209,84,47,0,0,4,3,1,1,24,23,24,23,Detroit Tigers,Detroit Tigers,Michigan,1160656,910000,9,1,3,1,4624,10000,68,100,161,162,Victor Reyes,0.591361,0.27667600000000003,0.769,0.526,11,11,194,194,16,16,0.093636,0.049284,0.306,0.222,0.178084,0.380689,0.422,0.617,LF,LF,0.2919254658385093,0.3950617283950617,625,144,25,12,250656,545000,555000,545000,555000,545000,0.0,10.889999999999999,0.0,3.3,15500000,11750000,555000,545000,47,64,1.7161000000000002,0.5929,1.31,-0.77,4,4,12.431836760166965,13.226723392728571,13.226723392728571
WSH,WSH,6.0,6.0,2019,2025,0,2019,2018,1,1,298116,3481,546,59,19321,289,139,17,0,0,7,5,1,1,21,20,22,21,Washington Nationals,Washington Nationals,Washington DC,934985,377185,289,9,17,3,24336,441,156,21,162,162,Victor Robles,0.555025,0.763876,0.745,0.874,1,1,190,190,6,5,0.065025,0.08294399999999999,0.255,0.288,0.9273689999999999,0.016900000000000002,0.963,0.13,OF,OF,0.5740740740740741,0.5061728395061729,4225,100,65,10,557800,79110,557800,545000,557800,545000,5733.5184,0.0,75.72,0.0,184550000,23300000,557800,545000,93,82,16.728099999999998,0.17639999999999997,4.09,0.42,1,0,13.231755754175525,13.231755754175525,13.231755754175525
PHI,PHI,6.3,6.3,2019,2022,0,2019,2018,1,1,900,1600,30,40,49,81,7,9,0,0,4,4,2,2,26,25,27,26,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,4757007,2508007,1,0,1,0,1225,1024,35,32,162,162,Vincent Velasquez,0.378225,0.225625,0.615,0.475,7,7,205,205,14,14,0.054289000000000004,0.050625,0.233,0.225,0.046655999999999996,0.039204,0.216,0.198,SP,SP,0.5,0.4938271604938271,9,1,3,1,2249000,559000,2249000,559000,2249000,559000,427.6624,2602.0200999999997,20.68,51.01,403000000,169200000,2249000,559000,81,80,0.0144,3.5721,0.12,1.89,2,2,14.625996230941453,14.625996230941453,14.625996230941453
LAD,LAD,6.2,6.2,2019,2025,0,2019,2018,1,1,3481,1849,59,43,25,49,5,7,0,0,3,2,5,5,24,23,24,23,Los Angeles Dodgers,Los Angeles Dodgers,California,2938748,2368748,1,0,1,0,900,576,30,24,161,163,Walker Buehler,0.07728400000000002,0.131769,0.278,0.363,25,25,185,185,33,32,0.007225000000000001,0.026569000000000002,0.085,0.163,0.034225,0.021608999999999996,0.185,0.147,SP,RP,0.6521739130434783,0.5644171779141104,4,1,2,1,570000,512750,570000,545000,570000,545000,8476.8849,0.0,92.07,0.0,85000000,4000000,570000,545000,105,92,4.752400000000001,11.4921,2.18,3.39,6,6,13.253391639810733,13.253391639810733,13.253391639810733
WSH,WSH,6.4,6.4,2019,2025,0,2019,2018,1,1,1,9,1,3,0,0,0,0,0,0,7,5,1,1,27,26,27,26,Washington Nationals,Washington Nationals,Washington DC,922890,360390,0,0,0,0,6084,1600,78,40,162,162,Wander Suero,0.0,0.0,0.0,0.0,1,1,211,211,6,5,0.0,0.0,0.0,0.0,0.23232399999999997,0.061009,0.482,0.247,RP,RP,0.5740740740740741,0.5061728395061729,0,0,0,0,562500,360390,562500,545000,562500,545000,3310.8516,0.0,57.54,0.0,184550000,23300000,562500,545000,93,82,0.42250000000000004,0.6723999999999999,0.65,0.82,1,0,13.240146413060712,13.240146413060712,13.240146413060712
MIA,MIA,0.0,0.0,2019,2022,2022,2016,2016,5,5,25,1600,5,40,0,36,0,6,0,0,2,1,2,2,30,30,33,32,Miami Marlins,Miami Marlins,Florida,73916000,53916000,0,0,0,0,2025,729,45,27,162,161,Wei-Yin Chen,0.0,0.10562500000000001,0.0,0.325,2,2,200,200,2,2,0.0,0.0225,0.0,0.15,0.07728400000000002,0.028224000000000003,0.278,0.168,RP,SP,0.3518518518518518,0.391304347826087,0,4,0,2,20000000,10000000,20000000,10000000,20000000,10000000,0.0,184.6881,0.0,13.59,4500000,3250000,80000000,80000000,57,63,0.9801,0.2304,-0.99,-0.48,2,2,16.811242831518264,16.811242831518264,16.811242831518264
KC,KC,6.1,6.1,2019,2025,0,2019,2018,4,1,463761,399424,681,632,42436,36864,206,192,0,0,5,6,2,2,29,28,30,29,Kansas City Royals,Kansas City Royals,Missouri,2490550,1490550,256,144,16,12,26244,24964,162,158,162,162,Whit Merrifield,0.6577210000000001,0.6496360000000001,0.811,0.806,4,4,195,195,9,9,0.091809,0.092416,0.303,0.304,1.0,0.9506249999999999,1.0,0.975,2B,2B,0.3580246913580246,0.4938271604938271,5476,3600,74,60,1000000,569500,1000000,569500,1000000,569500,6211.016100000001,9164.2329,78.81,95.73,15700000,16775000,16250000,569500,58,80,16.3216,30.6916,4.04,5.54,2,2,13.815510557964274,13.815510557964274,13.815510557964274
SD,SD,6.3,6.3,2019,2024,2024,2017,2017,6,6,189225,97344,435,312,10816,6400,104,80,2500000,2500000,4,3,5,5,26,26,28,27,San Diego Padres,San Diego Padres,California,25826369,22826369,324,121,18,11,24025,7056,155,84,162,162,Wil Myers,0.546121,0.602176,0.739,0.776,2,2,207,207,5,5,0.057121,0.065536,0.239,0.256,0.9158489999999999,0.269361,0.957,0.519,LF,LF,0.4320987654320987,0.4074074074074074,2809,1521,53,39,5500000,4500000,3000000,2000000,5500000,4500000,139.9489,0.0,11.83,0.0,326000000,149500000,83000000,83000000,70,66,0.12249999999999998,5.6644,-0.35,2.38,0,0,15.520258650202699,14.914122846632385,15.520258650202699
MIN,MIN,5.9,5.9,2019,2025,0,2019,2018,1,1,36100,8649,190,93,2601,1089,51,33,0,0,4,6,1,1,27,26,27,26,Minnesota Twins,Minnesota Twins,Minnesota,705655,178730,16,9,4,3,3364,900,58,30,162,162,Willians Astudillo,0.45968400000000004,0.786769,0.678,0.887,6,6,225,225,16,15,0.07182400000000001,0.126025,0.268,0.355,0.128164,0.034225,0.358,0.185,C,C,0.6234567901234568,0.4814814814814814,441,441,21,21,526925,178730,560000,545000,560000,545000,0.0,0.0,0.0,0.0,46800000,52250000,560000,545000,101,78,0.0,0.6561000000000001,0.0,0.81,3,3,13.174813502405248,13.235692062711331,13.235692062711331
TEX,TEX,5.8,5.8,2019,2025,0,2019,2018,1,1,95481,9801,309,99,6889,484,83,22,0,0,6,4,2,2,24,23,24,23,Texas Rangers,Texas Rangers,Texas,949116,564180,441,4,21,2,7056,1225,84,35,162,162,Willie Calhoun,0.719104,0.36240399999999995,0.848,0.602,2,2,187,187,8,8,0.07236100000000001,0.049284,0.269,0.222,0.269361,0.046655999999999996,0.519,0.216,LF,LF,0.4814814814814814,0.4135802469135802,2304,121,48,11,384936,158220,555000,545000,555000,545000,0.0,0.0,0.0,0.0,47250000,35000000,555000,545000,78,67,0.36,0.4760999999999999,0.6,-0.69,0,0,12.860832365685324,13.226723392728571,13.226723392728571
CHC,CHC,6.1,6.1,2019,0,0,2019,2018,1,1,129600,224676,360,474,9604,13924,98,118,0,0,5,7,2,2,26,25,27,26,Chicago Cubs,Chicago Cubs,Illinois,2982484,2298484,576,100,24,10,11025,19044,105,138,162,163,Willson Contreras,0.788544,0.5328999999999999,0.888,0.73,17,17,225,225,20,20,0.07398400000000001,0.062001,0.272,0.249,0.419904,0.717409,0.648,0.847,C,C,0.5185185185185185,0.5828220858895705,4096,2916,64,54,684000,604500,684000,604500,684000,604500,7187.6484,3491.6281000000004,84.78,59.09,49325000,215545000,684000,604500,84,95,10.112400000000001,9.4249,3.18,3.07,3,3,13.435713196604688,13.435713196604688,13.435713196604688
TB,TB,6.0,6.0,2019,2025,0,2019,2018,1,1,281961,82944,531,288,18225,6400,135,80,0,0,2,2,2,2,23,22,23,22,Tampa Bay Rays,Tampa Bay Rays,Florida,1234890,672490,400,100,20,10,23409,7396,153,86,161,162,Willy Adames,0.540225,0.568516,0.735,0.754,1,1,210,210,5,4,0.064516,0.07728400000000002,0.254,0.278,0.8911359999999999,0.281961,0.944,0.531,SS,SS,0.5962732919254659,0.5555555555555556,2704,1156,52,34,562400,272490,562400,545000,562400,545000,3661.4601,0.0,60.51,0.0,33500000,6500000,562400,545000,96,90,15.4449,1.1236000000000002,3.93,1.06,0,0,13.239968619478592,13.239968619478592,13.239968619478592
BOS,BOS,6.2,6.2,2019,2027,2020,2019,2018,6,1,376996,263169,614,513,36100,21904,190,148,0,0,1,3,1,1,26,25,26,25,Boston Red Sox,Boston Red Sox,Massachusetts,25782959,13782959,1089,529,33,23,24025,18496,155,136,161,162,Xander Bogaerts,0.8817209999999999,0.779689,0.939,0.883,14,14,218,218,24,24,0.095481,0.08352099999999998,0.309,0.289,0.9158489999999999,0.7055999999999999,0.957,0.84,SS,SS,0.515527950310559,0.6666666666666666,13689,10609,117,103,12000000,7050000,12000000,7050000,12000000,7050000,7148.702499999999,7910.3236,84.55,88.94,68000000,131000000,120000000,7050000,83,108,39.69,24.010000000000005,6.3,4.9,9,9,16.300417207752275,16.300417207752275,16.300417207752275
PIT,BAL,6.2,6.2,2019,2025,0,2019,2018,1,1,4,4,2,2,0,0,0,0,0,0,2,2,2,1,25,24,25,24,Pittsburgh Pirates,Baltimore Orioles,Pennsylvania,463466,272490,0,0,0,0,196,289,14,17,162,162,Yefry Ramirez,0.0,0.0,0.0,0.0,9,7,215,215,17,14,0.0,0.0,0.0,0.0,0.007395999999999999,0.011024999999999998,0.086,0.105,RP,RP,0.4259259259259259,0.2901234567901234,0,0,0,0,128312,272490,555000,545000,555000,545000,0.0,0.0,0.0,0.0,4800000,73000000,555000,545000,69,47,0.0324,0.004900000000000001,-0.18,0.07,5,3,11.762220077017213,13.226723392728571,13.226723392728571
COL,COL,6.5,6.5,2019,2025,0,2019,2018,1,1,25,1,5,1,0,0,0,0,0,0,1,5,1,1,24,23,25,24,Colorado Rockies,Colorado Rockies,Colorado,729196,478540,0,0,0,0,784,196,28,14,161,163,Yency Almonte,0.0,0.0,0.0,0.0,1,1,223,223,5,5,0.0,0.0,0.0,0.0,0.029928999999999997,0.007395999999999999,0.173,0.086,RP,RP,0.4347826086956521,0.558282208588957,0,0,0,0,250656,228540,555000,545000,555000,545000,0.0,0.0,0.0,0.0,24000000,122500000,555000,545000,70,91,0.04000000000000001,0.18489999999999998,0.2,0.43,0,0,12.431836760166965,13.226723392728571,13.226723392728571
CHW,CHW,6.2,6.2,2019,2024,0,2019,2018,1,1,261121,334084,511,578,25921,18496,161,136,0,0,3,2,2,2,23,22,24,23,Chicago White Sox,Chicago White Sox,Illinois,32929642,32354642,625,289,25,17,17424,22201,132,149,161,162,Yoan Moncada,0.8372250000000001,0.5097959999999999,0.915,0.714,6,6,225,225,9,9,0.09922500000000001,0.055224999999999996,0.315,0.235,0.6723999999999999,0.8464,0.82,0.92,2B,2B,0.4472049689440994,0.382716049382716,6241,3721,79,61,575000,555000,575000,555000,575000,555000,8894.376100000001,3639.7088999999996,94.31,60.33,24500000,19750000,575000,555000,72,62,21.252100000000002,3.9204,4.61,1.98,3,3,13.262125319779487,13.262125319779487,13.262125319779487
CHW,CHW,5.8,5.8,2019,2022,0,2019,2018,1,1,246016,360000,496,600,15625,21025,125,145,0,0,3,2,2,2,26,25,27,26,Chicago White Sox,Chicago White Sox,Illinois,8566750,3941750,4,64,2,8,22201,24025,149,155,161,162,Yolmer Sanchez,0.407044,0.45968400000000004,0.638,0.678,6,6,205,205,9,9,0.063504,0.058564,0.252,0.242,0.8574760000000001,0.9158489999999999,0.926,0.957,3B,3B,0.4472049689440994,0.382716049382716,1849,3025,43,55,4625000,2350000,4625000,2350000,4625000,2350000,347.82249999999993,2286.7524,18.65,47.82,24500000,19750000,4625000,2350000,72,62,4.368099999999999,6.760000000000001,2.09,2.6,3,3,15.346986928928663,15.346986928928663,15.346986928928663
TB,TB,6.2,6.2,2019,2025,0,2019,2018,1,1,4,1,2,1,0,0,0,0,0,0,2,2,2,2,25,24,25,24,Tampa Bay Rays,Tampa Bay Rays,Florida,970280,408480,0,0,0,0,676,324,26,18,161,162,Yonny Chirinos,0.0,0.0,0.0,0.0,1,1,225,225,5,4,0.0,0.0,0.0,0.0,0.025921000000000003,0.012321,0.161,0.111,SP,RP,0.5962732919254659,0.5555555555555556,0,0,0,0,561800,398480,561800,545000,561800,545000,6372.8288999999995,0.0,79.83,0.0,33500000,6500000,561800,545000,96,90,5.2441,0.7224999999999999,2.29,0.85,0,0,13.23890119365228,13.23890119365228,13.23890119365228
CHC,CHC,6.5,6.5,2019,2024,2024,2018,2018,6,6,3136,144,56,12,25,1,5,1,0,0,5,7,2,2,31,31,32,31,Chicago Cubs,Chicago Cubs,Illinois,104207843,84207843,0,0,0,0,961,64,31,8,162,163,Yu Darvish,0.043264,0.0625,0.208,0.25,17,17,220,220,20,20,0.007921,0.006889000000000001,0.089,0.083,0.036481,0.0024010000000000004,0.191,0.049,SP,SP,0.5185185185185185,0.5828220858895705,9,0,3,0,20000000,25000000,20000000,25000000,20000000,25000000,2139.0625,0.0,46.25,0.0,49325000,215545000,126000000,126000000,84,95,10.956100000000001,0.004900000000000001,3.31,-0.07,3,3,16.811242831518264,16.811242831518264,16.811242831518264
HOU,HOU,6.0,6.0,2019,2021,2021,2016,2016,5,5,318096,288369,564,537,28224,24336,168,156,400000,400000,3,2,2,2,31,31,35,34,Houston Astros,Houston Astros,Texas,39435483,29435483,961,169,31,13,21316,18496,146,136,161,162,Yulieski Gurriel,0.781456,0.564001,0.884,0.751,3,2,215,215,13,12,0.088804,0.08468099999999999,0.298,0.291,0.811801,0.7055999999999999,0.901,0.84,1B,1B,0.6583850931677019,0.6358024691358025,10816,7225,104,85,10400000,12400000,10000000,12000000,10400000,12400000,5481.921600000001,1798.6080999999997,74.04,42.41,42250000,23500000,47500000,47500000,106,103,10.240000000000002,5.017600000000001,3.2,2.24,1,1,16.1573163641116,16.11809565095832,16.1573163641116
MIL,MIL,6.0,6.0,2019,2022,0,2019,2018,1,1,2704,225,52,15,64,1,8,1,0,0,5,5,1,1,25,24,26,25,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,4892820,2292820,0,0,0,0,1225,169,35,13,161,163,Zach Davies,0.131044,0.017689000000000003,0.362,0.133,1,1,180,180,6,5,0.023716,0.004489000000000001,0.154,0.067,0.046655999999999996,0.0064,0.216,0.08,SP,SP,0.5527950310559007,0.588957055214724,9,0,3,0,2600000,572000,2600000,572000,2600000,572000,5163.8596,0.0,71.86,0.0,31900000,103750000,2600000,572000,89,96,6.812099999999999,0.0256,2.61,-0.16,0,0,14.77102200299171,14.77102200299171,14.77102200299171
PHI,PHI,6.6,6.6,2019,2023,0,2019,2018,1,1,2500,1936,50,44,64,16,8,4,0,0,4,4,2,2,24,23,25,24,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,2821925,2231925,0,1,0,1,1024,625,32,25,162,162,Zach Eflin,0.11560000000000002,0.0625,0.34,0.25,7,7,215,215,14,14,0.0256,0.008281,0.16,0.091,0.039204,0.023716,0.198,0.154,SP,SP,0.5,0.4938271604938271,4,1,2,1,590000,421920,590000,545000,590000,545000,3539.0601,4379.792400000001,59.49,66.18,403000000,169200000,590000,545000,81,80,2.1315999999999997,5.017600000000001,1.46,2.24,2,2,13.287877815881902,13.287877815881902,13.287877815881902
