Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
DET,6.1,100,10000,23,529,1,4,22,Detroit Tigers,Michigan,1,1,30,161,900,Willi Castro,0.624,0.389376,11,170,16,0.23,0.0529,0.186,0.034596,SS,0.2919254658385093,8,64,555000,555000,110408,0.0,0.0,15500000,47,-0.47,0.22089999999999999,4
DET,6.1,112,12544,14,196,1,4,24,Detroit Tigers,Michigan,4,16,35,161,1225,Jake Rogers,0.481,0.23136099999999998,11,205,16,0.125,0.015625,0.217,0.047089,C,0.2919254658385093,8,64,555000,555000,185008,0.0,0.0,15500000,47,-0.55,0.30250000000000005,4
DET,6.1,2,4,2,4,1,4,24,Detroit Tigers,Michigan,0,0,34,161,1156,Gregory Soto,2.0,4.0,11,236,16,1.0,1.0,0.211,0.044521,RP/CL,0.2919254658385093,0,0,555000,555000,313320,0.0,0.0,15500000,47,0.24,0.0576,4
DET,6.2,6,36,1,1,1,4,26,Detroit Tigers,Michigan,0,0,33,161,1089,Daniel Norris,0.333,0.11088900000000002,11,185,16,0.167,0.027889000000000004,0.205,0.04202499999999999,SP,0.2919254658385093,0,0,1275000,1275000,1275000,50.09,2509.0081000000005,15500000,47,2.89,8.3521,4
DET,6.3,2,4,1,1,1,4,28,Detroit Tigers,Michigan,0,0,33,161,1089,Matt Boyd,1.0,1.0,11,234,16,0.5,0.25,0.205,0.04202499999999999,SP,0.2919254658385093,0,0,2600000,2600000,2600000,64.82,4201.6323999999995,15500000,47,3.48,12.1104,4
DET,0.0,3,9,0,0,1,4,35,Detroit Tigers,Michigan,0,0,18,161,324,Edwin Jackson,0.0,0.0,11,210,16,0.0,0.0,0.112,0.012544000000000001,SP,0.2919254658385093,0,0,555000,555000,158152,0.14,0.019600000000000003,15500000,47,-1.54,2.3716,4
DET,6.2,2,4,0,0,1,4,33,Detroit Tigers,Michigan,0,0,23,161,529,Jordan Zimmermann,0.0,0.0,11,225,16,0.0,0.0,0.143,0.020448999999999995,SP,0.2919254658385093,0,0,25000000,25000000,25000000,1.2,1.44,15500000,47,-0.34,0.11560000000000002,4
DET,6.3,8,64,0,0,1,4,26,Detroit Tigers,Michigan,0,0,30,161,900,Spencer Turnbull,0.0,0.0,11,215,16,0.0,0.0,0.186,0.034596,SP,0.2919254658385093,0,0,556100,556100,556100,49.68,2468.1023999999998,15500000,47,2.27,5.1529,4
DET,6.3,1,1,0,0,1,4,29,Detroit Tigers,Michigan,0,0,46,161,2116,Nick Ramirez,0.0,0.0,11,240,16,0.0,0.0,0.286,0.08179599999999998,RP,0.2919254658385093,0,0,555000,555000,426712,0.0,0.0,15500000,47,0.84,0.7055999999999999,4
TOR,6.2,586,343396,136,18496,1,5,27,Toronto Blue Jays,Toronto,31,961,151,161,22801,Randal Grichuk,0.738,0.544644,2,216,7,0.232,0.053824000000000004,0.932,0.8686240000000001,CF,0.4099378881987577,80,6400,8000000,7000000,8000000,23.52,553.1904,15500000,66,0.3,0.09,2
TOR,6.2,464,215296,126,15876,1,5,20,Toronto Blue Jays,Toronto,15,225,124,161,15376,Vladimir Guerrero Jr.,0.772,0.5959840000000001,2,250,7,0.272,0.07398400000000001,0.765,0.585225,3B,0.4099378881987577,69,4761,555000,555000,468488,55.74,3106.9476000000004,15500000,66,2.06,4.2436,2
TOR,6.2,417,173889,96,9216,1,5,26,Toronto Blue Jays,Toronto,26,676,125,161,15625,Teoscar Hernandez,0.778,0.605284,2,205,7,0.23,0.0529,0.772,0.5959840000000001,LF,0.4099378881987577,65,4225,578600,578600,516426,50.94,2594.8835999999997,15500000,66,1.25,1.5625,2
TOR,6.2,418,174724,91,8281,1,5,26,Toronto Blue Jays,Toronto,15,225,121,161,14641,Brandon Drury,0.642,0.41216400000000003,2,215,7,0.218,0.047524,0.747,0.558009,3B,0.4099378881987577,41,1681,1300000,1300000,1300000,13.02,169.5204,15500000,66,-0.59,0.34809999999999997,2
TOR,6.4,314,98596,87,7569,1,5,25,Toronto Blue Jays,Toronto,20,400,85,161,7225,Lourdes Gurriel Jr.,0.869,0.755161,2,215,7,0.277,0.07672900000000002,0.525,0.275625,2B,0.4099378881987577,50,2500,1928571,1500000,1928571,0.0,0.0,15500000,66,1.65,2.7224999999999997,2
TOR,0.0,414,171396,86,7396,1,5,32,Toronto Blue Jays,Toronto,22,484,124,161,15376,Justin Smoak,0.748,0.559504,2,220,7,0.208,0.043264,0.765,0.585225,1B,0.4099378881987577,61,3721,8000000,8000000,8000000,39.99,1599.2001000000002,15500000,66,0.61,0.3721,2
TOR,6.4,370,136900,84,7056,1,5,24,Toronto Blue Jays,Toronto,21,441,111,161,12321,Rowdy Tellez,0.742,0.5505639999999999,2,255,7,0.227,0.051529000000000005,0.685,0.46922500000000006,1B,0.4099378881987577,54,2916,555000,555000,468488,34.49,1189.5601000000001,15500000,66,0.04,0.0016,2
TOR,6.2,354,125316,83,6889,1,5,24,Toronto Blue Jays,Toronto,16,256,100,161,10000,Cavan Biggio,0.793,0.6288490000000001,2,200,7,0.235,0.055224999999999996,0.617,0.380689,2B,0.4099378881987577,48,2304,555000,555000,384936,84.53,7145.320900000001,15500000,66,3.01,9.060099999999998,2
TOR,6.2,347,120409,72,5184,1,5,24,Toronto Blue Jays,Toronto,13,169,107,161,11449,Danny Jansen,0.64,0.4096,2,225,7,0.208,0.043264,0.661,0.43692100000000006,C,0.4099378881987577,43,1849,558700,558700,558700,21.54,463.97159999999997,15500000,66,1.04,1.0816000000000001,2
TOR,6.0,196,38416,61,3721,1,5,21,Toronto Blue Jays,Toronto,11,121,46,161,2116,Bo Bichette,0.93,0.8649000000000001,2,185,7,0.311,0.096721,0.284,0.08065599999999999,SS,0.4099378881987577,21,441,555000,555000,187992,0.0,0.0,15500000,66,2.35,5.522500000000001,2
TOR,6.1,251,63001,54,2916,1,5,24,Toronto Blue Jays,Toronto,12,144,84,161,7056,Billy McKinney,0.696,0.48441599999999996,2,205,7,0.215,0.046224999999999995,0.519,0.269361,OF,0.4099378881987577,28,784,559400,559400,403072,0.0,0.0,15500000,66,0.18,0.0324,2
TOR,6.0,97,9409,29,841,1,5,24,Toronto Blue Jays,Toronto,5,25,30,161,900,Reese McGuire,0.872,0.760384,2,215,7,0.299,0.089401,0.185,0.034225,C,0.4099378881987577,11,121,555000,555000,193960,0.0,0.0,15500000,66,0.98,0.9603999999999999,2
TOR,6.3,146,21316,27,729,1,5,25,Toronto Blue Jays,Toronto,7,49,58,161,3364,Derek Fisher,0.657,0.43164900000000006,2,215,7,0.185,0.034225,0.358,0.128164,RF,0.4099378881987577,17,289,559400,559400,180480,0.0,0.0,15500000,66,0.19,0.0361,2
TOR,6.3,119,14161,18,324,1,5,28,Toronto Blue Jays,Toronto,2,4,46,161,2116,Luke Maile,0.44,0.1936,2,225,7,0.151,0.022801,0.284,0.08065599999999999,C,0.4099378881987577,9,81,579000,579000,579000,0.0,0.0,15500000,66,-0.53,0.28090000000000004,2
TOR,6.0,74,5476,18,324,1,5,23,Toronto Blue Jays,Toronto,0,0,30,161,900,Richard Urena,0.597,0.356409,2,195,7,0.243,0.059049,0.185,0.034225,SS,0.4099378881987577,4,16,562000,562000,181320,0.0,0.0,15500000,66,-0.06,0.0036,2
TOR,5.8,83,6889,15,225,1,5,27,Toronto Blue Jays,Toronto,2,4,37,161,1369,Jonathan Davis,0.531,0.281961,2,190,7,0.181,0.032761,0.228,0.051984,CF,0.4099378881987577,6,36,555000,555000,244688,0.0,0.0,15500000,66,-0.25,0.0625,2
TOR,6.1,28,784,5,25,1,5,24,Toronto Blue Jays,Toronto,1,1,16,161,256,Anthony Alford,0.519,0.269361,2,210,7,0.179,0.032041,0.099,0.009801,OF,0.4099378881987577,1,1,555000,555000,86536,0.0,0.0,15500000,66,-0.13,0.016900000000000002,2
TOR,6.0,3,9,2,4,1,5,25,Toronto Blue Jays,Toronto,0,0,32,161,1024,Trent Thornton,1.333,1.776889,2,195,7,0.667,0.44488900000000003,0.198,0.039204,SP,0.4099378881987577,0,0,555000,555000,555000,46.51,2163.1801,15500000,66,1.72,2.9583999999999997,2
TOR,0.0,3,9,1,1,1,5,29,Toronto Blue Jays,Toronto,0,0,48,161,2304,Wilmer Font,0.667,0.44488900000000003,2,250,7,0.333,0.11088900000000002,0.296,0.08761599999999999,RP,0.4099378881987577,0,0,560400,560400,219949,0.0,0.0,15500000,66,-0.15,0.0225,2
TOR,0.0,3,9,1,1,1,5,27,Toronto Blue Jays,Toronto,0,0,13,161,169,Brock Stewart,1.0,1.0,2,210,7,0.333,0.11088900000000002,0.08,0.0064,RP,0.4099378881987577,0,0,565000,565000,97216,0.0,0.0,15500000,66,-0.26,0.06760000000000001,2
TOR,6.7,1,1,0,0,1,5,23,Toronto Blue Jays,Toronto,0,0,5,161,25,T.J. Zeuch,0.0,0.0,2,245,7,0.0,0.0,0.031,0.0009609999999999999,SP,0.4099378881987577,0,0,555000,555000,80568,0.0,0.0,15500000,66,0.33,0.10890000000000001,2
TOR,6.6,2,4,0,0,1,5,25,Toronto Blue Jays,Toronto,0,0,16,161,256,Jacob Waguespack,0.333,0.11088900000000002,2,235,7,0.0,0.0,0.099,0.009801,SP,0.4099378881987577,0,0,555000,555000,343160,0.0,0.0,15500000,66,0.93,0.8649000000000001,2
TOR,6.3,1,1,0,0,1,5,19,Toronto Blue Jays,Toronto,0,0,25,161,625,Elvis Luciano,0.0,0.0,2,210,7,0.0,0.0,0.154,0.023716,RP,0.4099378881987577,0,0,555000,555000,555000,0.0,0.0,15500000,66,0.12,0.0144,2
ARI,6.1,569,323761,187,34969,1,4,25,Arizona Diamondbacks,Arizona,32,1024,145,162,21025,Ketel Marte,0.981,0.962361,1,165,6,0.329,0.108241,0.895,0.801025,2B,0.5246913580246914,92,8464,2000000,2000000,2000000,98.71,9743.664099999998,11600000,85,6.94,48.1636,1
ARI,6.2,556,309136,141,19881,1,4,29,Arizona Diamondbacks,Arizona,19,361,159,162,25281,Nick Ahmed,0.755,0.570025,1,201,6,0.254,0.064516,0.982,0.964324,SS,0.5246913580246914,82,6724,3662500,3662500,3662500,67.56,4564.3536,11600000,85,4.2,17.64,1
ARI,6.0,529,279841,137,18769,1,4,28,Arizona Diamondbacks,Arizona,29,841,152,162,23104,Christian Walker,0.825,0.6806249999999999,1,220,6,0.259,0.067081,0.938,0.8798439999999998,1B,0.5246913580246914,73,5329,559800,559800,559800,76.27,5817.112899999999,11600000,85,2.76,7.617599999999999,1
ARI,6.1,382,145924,105,11025,1,4,31,Arizona Diamondbacks,Arizona,12,144,100,162,10000,David Peralta,0.804,0.6464160000000001,1,210,6,0.275,0.07562500000000001,0.617,0.380689,LF,0.5246913580246914,57,3249,7000000,7000000,7000000,50.31,2531.0961,11600000,85,1.87,3.4969000000000006,1
ARI,5.9,400,160000,92,8464,1,4,34,Arizona Diamondbacks,Arizona,7,49,130,162,16900,Jarrod Dyson,0.633,0.400689,1,165,6,0.23,0.0529,0.803,0.6448090000000001,CF,0.5246913580246914,27,729,4000000,3500000,4000000,28.92,836.3664000000001,11600000,85,1.45,2.1025,1
ARI,6.2,314,98596,77,5929,1,4,24,Arizona Diamondbacks,Arizona,18,324,111,162,12321,Carson Kelly,0.826,0.6822759999999999,1,220,6,0.245,0.060024999999999995,0.685,0.46922500000000006,C,0.5246913580246914,47,2209,560000,560000,560000,59.01,3482.1800999999996,11600000,85,1.88,3.5343999999999998,1
ARI,6.0,201,40401,54,2916,1,4,27,Arizona Diamondbacks,Arizona,6,36,93,162,8649,Ildemaro Vargas,0.712,0.506944,1,180,6,0.269,0.07236100000000001,0.574,0.32947599999999994,2B,0.5246913580246914,24,576,555000,555000,420744,0.0,0.0,11600000,85,0.3,0.09,1
ARI,6.1,212,44944,53,2809,1,4,26,Arizona Diamondbacks,Arizona,1,1,91,162,8281,Tim Locastro,0.697,0.48580899999999994,1,190,6,0.25,0.0625,0.562,0.31584400000000007,SS,0.5246913580246914,17,289,555000,555000,375984,0.0,0.0,11600000,85,0.9,0.81,1
ARI,6.3,187,34969,36,1296,1,4,28,Arizona Diamondbacks,Arizona,6,36,78,162,6084,Jake Lamb,0.676,0.45697600000000005,1,215,6,0.193,0.037249000000000004,0.482,0.23232399999999997,1B,0.5246913580246914,30,900,4825000,4825000,4825000,0.0,0.0,11600000,85,-0.27,0.0729,1
ARI,6.1,138,19044,30,900,1,4,25,Arizona Diamondbacks,Arizona,2,4,41,162,1681,Josh Rojas,0.624,0.389376,1,185,6,0.217,0.047089,0.253,0.064009,2B,0.5246913580246914,16,256,555000,555000,146216,0.0,0.0,11600000,85,0.01,0.0001,1
ARI,0.0,71,5041,15,225,1,4,26,Arizona Diamondbacks,Arizona,6,36,39,162,1521,Kevin Cron,0.79,0.6241000000000001,1,250,6,0.211,0.044521,0.241,0.058080999999999994,1B,0.5246913580246914,16,256,555000,555000,214848,0.0,0.0,11600000,85,0.06,0.0036,1
ARI,5.9,31,961,9,81,1,4,30,Arizona Diamondbacks,Arizona,1,1,17,162,289,Abraham Almonte,0.969,0.9389609999999999,1,210,6,0.29,0.0841,0.105,0.011024999999999998,CF,0.5246913580246914,4,16,555000,555000,86536,0.0,0.0,11600000,85,0.49,0.24009999999999998,1
ARI,6.4,24,576,6,36,1,4,26,Arizona Diamondbacks,Arizona,1,1,23,162,529,Taylor Clarke,0.625,0.390625,1,217,6,0.25,0.0625,0.142,0.020163999999999998,RP,0.5246913580246914,2,4,555000,555000,355096,0.0,0.0,11600000,85,-0.26,0.06760000000000001,1
ARI,6.2,55,3025,4,16,1,4,27,Arizona Diamondbacks,Arizona,0,0,34,162,1156,Robbie Ray,0.145,0.021025,1,215,6,0.073,0.0053289999999999995,0.21,0.04409999999999999,SP,0.5246913580246914,3,9,6050000,6050000,6050000,47.69,2274.3361,11600000,85,1.53,2.3409,1
ARI,6.2,19,361,2,4,1,4,25,Arizona Diamondbacks,Arizona,1,1,13,162,169,Luke Weaver,0.363,0.131769,1,170,6,0.105,0.011024999999999998,0.08,0.0064,SP,0.5246913580246914,4,16,581300,581300,581300,0.0,0.0,11600000,85,1.72,2.9583999999999997,1
ARI,6.2,19,361,2,4,1,4,23,Arizona Diamondbacks,Arizona,0,0,15,162,225,Zac Gallen,0.211,0.044521,1,191,6,0.105,0.011024999999999998,0.093,0.008649,SP,0.5246913580246914,1,1,555000,555000,173072,0.0,0.0,11600000,85,1.33,1.7689000000000001,1
ARI,0.0,21,441,1,1,1,4,31,Arizona Diamondbacks,Arizona,0,0,32,162,1024,Mike Leake,0.139,0.019321000000000005,1,170,6,0.048,0.002304,0.198,0.039204,SP,0.5246913580246914,1,1,16000000,16000000,3000000,32.96,1086.3616,11600000,85,1.72,2.9583999999999997,1
ARI,6.2,25,625,1,1,1,4,25,Arizona Diamondbacks,Arizona,0,0,17,162,289,Alex Young,0.08,0.0064,1,205,6,0.04,0.0016,0.105,0.011024999999999998,SP,0.5246913580246914,0,0,555000,555000,283480,64.56,4167.993600000001,11600000,85,0.75,0.5625,1
ARI,6.4,8,64,1,1,1,4,24,Arizona Diamondbacks,Arizona,0,0,15,162,225,Jon Duplantier,0.25,0.0625,1,225,6,0.125,0.015625,0.093,0.008649,P,0.5246913580246914,0,0,555000,555000,283480,0.0,0.0,11600000,85,0.34,0.11560000000000002,1
ARI,6.2,52,2704,1,1,1,4,30,Arizona Diamondbacks,Arizona,0,0,32,162,1024,Merrill Kelly,0.075,0.005625,1,202,6,0.019,0.000361,0.198,0.039204,RP,0.5246913580246914,2,4,2000000,2000000,2000000,60.98,3718.5604,11600000,85,1.39,1.9320999999999997,1
ARI,6.3,3,9,0,0,1,4,30,Arizona Diamondbacks,Arizona,0,0,51,162,2601,T.J. McFarland,0.0,0.0,1,200,6,0.0,0.0,0.315,0.09922500000000001,RP,0.5246913580246914,0,0,1400000,1400000,1400000,10.67,113.8489,11600000,85,-0.51,0.2601,1
ARI,6.4,1,1,0,0,1,4,26,Arizona Diamondbacks,Arizona,0,0,66,162,4356,Archie Bradley,0.0,0.0,1,215,6,0.0,0.0,0.407,0.165649,CL,0.5246913580246914,0,0,1830000,1830000,1830000,0.0,0.0,11600000,85,-0.01,0.0001,1
ARI,6.2,6,36,0,0,1,4,29,Arizona Diamondbacks,Arizona,0,0,54,162,2916,Matt Andriese,0.0,0.0,1,215,6,0.0,0.0,0.333,0.11088900000000002,RP,0.5246913580246914,0,0,920000,920000,920000,38.17,1456.9489,11600000,85,0.09,0.0081,1
ARI,6.0,2,4,0,0,1,4,27,Arizona Diamondbacks,Arizona,0,0,17,162,289,Jimmie Sherfy,0.0,0.0,1,175,6,0.0,0.0,0.105,0.011024999999999998,RP,0.5246913580246914,0,0,555000,555000,119360,0.0,0.0,11600000,85,-0.24,0.0576,1
SF,6.0,611,373321,158,24964,5,2,30,San Francisco Giants,California,21,441,161,161,25921,Kevin Pillar,0.719,0.516961,23,210,26,0.259,0.067081,0.994,0.988036,CF,0.4782608695652174,88,7744,5800000,5800000,5644085,35.24,1241.8576,8500000,77,1.37,1.8769000000000002,8
SF,6.4,526,276676,123,15129,5,2,31,San Francisco Giants,California,17,289,157,161,24649,Brandon Belt,0.742,0.5505639999999999,23,235,26,0.234,0.054756000000000006,0.969,0.9389609999999999,1B,0.4782608695652174,57,3249,17200000,16000000,17200000,18.8,353.44000000000005,8500000,77,0.49,0.24009999999999998,8
SF,6.1,453,205209,115,13225,5,2,33,San Francisco Giants,California,20,400,130,161,16900,Evan Longoria,0.762,0.580644,23,215,26,0.254,0.064516,0.803,0.6448090000000001,3B,0.4782608695652174,69,4761,14500000,14500000,12500000,27.36,748.5695999999999,8500000,77,2.43,5.9049000000000005,8
SF,6.2,500,250000,114,12996,5,2,32,San Francisco Giants,California,11,121,147,161,21609,Brandon Crawford,0.654,0.42771600000000004,23,227,26,0.228,0.051984,0.907,0.8226490000000001,SS,0.4782608695652174,59,3481,15200000,15000000,15200000,9.06,82.0836,8500000,77,-0.53,0.28090000000000004,8
SF,6.1,405,164025,104,10816,5,2,32,San Francisco Giants,California,7,49,114,161,12996,Buster Posey,0.688,0.47334399999999993,23,210,26,0.257,0.066049,0.704,0.49561599999999995,C,0.4782608695652174,38,1444,22177777,21400000,22177777,5.13,26.3169,8500000,77,0.94,0.8835999999999999,8
SF,6.0,255,65025,67,4489,5,2,34,San Francisco Giants,California,10,100,99,161,9801,Stephen Vogt,0.804,0.6464160000000001,23,225,26,0.263,0.06916900000000001,0.611,0.37332099999999996,C,0.4782608695652174,40,1600,555000,555000,453568,41.0,1681.0,8500000,77,1.2,1.44,8
SF,6.2,261,68121,61,3721,5,2,25,San Francisco Giants,California,4,16,74,161,5476,Steven Duggar,0.619,0.383161,23,189,26,0.234,0.054756000000000006,0.457,0.208849,CF,0.4782608695652174,28,784,558125,558125,468156,0.0,0.0,8500000,77,-0.21,0.04409999999999999,8
SF,6.3,174,30276,48,2304,5,2,29,San Francisco Giants,California,6,36,70,161,4900,Alex Dickerson,0.82,0.6723999999999999,23,235,26,0.276,0.07617600000000001,0.432,0.18662399999999998,LF,0.4782608695652174,28,784,555000,555000,301384,0.0,0.0,8500000,77,-0.29,0.0841,8
SF,6.2,168,28224,40,1600,5,2,26,San Francisco Giants,California,5,25,68,161,4624,Austin Slater,0.75,0.5625,23,197,26,0.238,0.05664399999999999,0.42,0.17639999999999997,LF,0.4782608695652174,21,441,555000,555000,271544,0.0,0.0,8500000,77,0.7,0.48999999999999994,8
SF,6.1,168,28224,38,1444,5,2,28,San Francisco Giants,California,3,9,68,161,4624,Joey Rickard,0.669,0.44756100000000004,23,185,26,0.226,0.051076,0.42,0.17639999999999997,LF,0.4782608695652174,10,100,570000,570000,131795,0.0,0.0,8500000,77,0.37,0.1369,8
SF,6.0,106,11236,29,841,5,2,24,San Francisco Giants,California,4,16,30,161,900,Mauricio Dubon,0.74,0.5476,23,160,26,0.274,0.07507600000000002,0.185,0.034225,SS,0.4782608695652174,9,81,555000,555000,101456,0.0,0.0,8500000,77,-0.05,0.0025000000000000005,8
SF,6.4,63,3969,8,64,5,2,29,San Francisco Giants,California,2,4,37,161,1369,Madison Bumgarner,0.458,0.209764,23,257,26,0.127,0.016129,0.228,0.051984,SP,0.4782608695652174,4,16,12000000,12000000,12000000,72.95,5321.7025,8500000,77,2.51,6.300099999999999,8
SF,6.0,22,484,7,49,5,2,27,San Francisco Giants,California,0,0,10,161,100,Cristhian Adames,0.739,0.546121,23,185,26,0.318,0.101124,0.062,0.0038439999999999998,SS,0.4782608695652174,2,4,555000,555000,47744,0.0,0.0,8500000,77,0.22,0.0484,8
SF,6.1,42,1764,7,49,5,2,24,San Francisco Giants,California,1,1,17,161,289,Jaylin Davis,0.493,0.243049,23,190,26,0.167,0.027889000000000004,0.105,0.011024999999999998,RF,0.4782608695652174,3,9,555000,555000,77584,0.0,0.0,8500000,77,-0.51,0.2601,8
SF,0.0,50,2500,6,36,5,2,34,San Francisco Giants,California,0,0,32,161,1024,Jeff Samardzija,0.28,0.07840000000000001,23,240,26,0.12,0.0144,0.198,0.039204,SP,0.4782608695652174,1,1,19800000,18000000,19800000,58.61,3435.1321,8500000,77,2.91,8.468100000000002,8
SF,6.2,42,1764,6,36,5,2,26,San Francisco Giants,California,2,4,18,161,324,Aramis Garcia,0.527,0.277729,23,228,26,0.143,0.020448999999999995,0.111,0.012321,C,0.4782608695652174,5,25,555000,555000,143232,0.0,0.0,8500000,77,-0.43,0.18489999999999998,8
SF,6.1,29,841,5,25,5,2,27,San Francisco Giants,California,0,0,29,161,841,Dereck Rodriguez,0.345,0.11902499999999998,23,215,26,0.172,0.029583999999999996,0.179,0.032041,SP,0.4782608695652174,0,0,561250,561250,392210,16.13,260.1769,8500000,77,-1.35,1.8225000000000002,8
SF,6.3,38,1444,4,16,5,2,26,San Francisco Giants,California,0,0,25,161,625,Tyler Beede,0.276,0.07617600000000001,23,211,26,0.105,0.011024999999999998,0.154,0.023716,SP,0.4782608695652174,1,1,555000,555000,358080,30.04,902.4015999999999,8500000,77,0.08,0.0064,8
SF,6.4,25,625,2,4,5,2,24,San Francisco Giants,California,0,0,28,161,784,Shaun Anderson,0.235,0.055224999999999996,23,228,26,0.08,0.0064,0.173,0.029928999999999997,RP,0.4782608695652174,0,0,555000,555000,414776,0.0,0.0,8500000,77,-0.45,0.2025,8
SF,6.2,14,196,2,4,5,2,25,San Francisco Giants,California,0,0,8,161,64,Zach Green,0.464,0.21529600000000002,23,224,26,0.143,0.020448999999999995,0.049,0.0024010000000000004,1B,0.4782608695652174,1,1,555000,555000,110408,0.0,0.0,8500000,77,-0.1,0.010000000000000002,8
SF,6.5,1,1,1,1,5,2,29,San Francisco Giants,California,0,0,63,161,3969,Will Smith,2.0,4.0,23,255,26,1.0,1.0,0.389,0.151321,RP,0.4782608695652174,2,4,4225000,4225000,4225000,95.46,9112.611599999998,8500000,77,2.06,4.2436,8
SF,6.3,18,324,1,1,5,2,25,San Francisco Giants,California,0,0,16,161,256,Chris Shaw,0.206,0.042435999999999995,23,226,26,0.056,0.0031360000000000003,0.099,0.009801,1B,0.4782608695652174,0,0,555000,555000,86536,0.0,0.0,8500000,77,-0.32,0.1024,8
SF,6.0,24,576,1,1,5,2,26,San Francisco Giants,California,0,0,12,161,144,Mike Gerber,0.199,0.039601000000000004,23,190,26,0.042,0.0017640000000000002,0.074,0.005475999999999999,OF,0.4782608695652174,0,0,555000,555000,59680,0.0,0.0,8500000,77,-0.54,0.2916,8
SF,6.2,9,81,1,1,5,2,22,San Francisco Giants,California,0,0,9,161,81,Logan Webb,0.311,0.096721,23,220,26,0.111,0.012321,0.056,0.0031360000000000003,SP,0.4782608695652174,0,0,555000,555000,131296,0.0,0.0,8500000,77,0.01,0.0001,8
SF,6.4,1,1,0,0,5,2,29,San Francisco Giants,California,0,0,17,161,289,Burch Smith,0.0,0.0,23,225,26,0.0,0.0,0.105,0.011024999999999998,RP,0.4782608695652174,0,0,555000,555000,95488,0.0,0.0,8500000,77,-0.27,0.0729,8
SF,6.3,1,1,0,0,5,2,26,San Francisco Giants,California,0,0,23,161,529,Jandel Gustave,0.0,0.0,23,220,26,0.0,0.0,0.142,0.020163999999999998,RP,0.4782608695652174,0,0,555000,555000,185008,0.0,0.0,8500000,77,0.23,0.0529,8
SF,6.0,1,1,0,0,5,2,26,San Francisco Giants,California,0,0,50,161,2500,Trevor Gott,0.0,0.0,23,185,26,0.0,0.0,0.309,0.095481,RP,0.4782608695652174,0,0,567500,567500,567500,70.42,4958.9764000000005,8500000,77,0.18,0.0324,8
SF,6.0,3,9,0,0,5,2,26,San Francisco Giants,California,0,0,21,161,441,Andrew Suarez,0.0,0.0,23,187,26,0.0,0.0,0.13,0.016900000000000002,RP,0.4782608695652174,0,0,555000,555000,182024,0.0,0.0,8500000,77,-0.43,0.18489999999999998,8
SF,6.3,3,9,0,0,5,2,24,San Francisco Giants,California,0,0,9,161,81,Conner Menez,0.0,0.0,23,205,26,0.0,0.0,0.056,0.0031360000000000003,P,0.4782608695652174,0,0,555000,555000,107424,0.0,0.0,8500000,77,0.04,0.0016,8
PIT,6.1,539,290521,159,25281,2,2,30,Pittsburgh Pirates,Pennsylvania,23,529,133,162,17689,Starling Marte,0.845,0.7140249999999999,9,195,17,0.295,0.08702499999999999,0.821,0.6740409999999999,CF,0.4259259259259259,82,6724,10333334,10000000,10333334,83.26,6932.227600000001,4800000,69,2.89,8.3521,5
PIT,6.3,491,241081,154,23716,2,2,24,Pittsburgh Pirates,Pennsylvania,16,256,135,162,18225,Bryan Reynolds,0.88,0.7744,9,205,17,0.314,0.098596,0.833,0.693889,OF,0.4259259259259259,68,4624,555000,555000,486392,64.59,4171.868100000001,4800000,69,3.92,15.366399999999999,5
PIT,6.0,493,243049,152,23104,2,2,25,Pittsburgh Pirates,Pennsylvania,12,144,130,162,16900,Kevin Newman,0.8,0.6400000000000001,9,185,17,0.308,0.094864,0.803,0.6448090000000001,SS,0.4259259259259259,64,4096,557500,557500,557500,71.03,5045.2609,4800000,69,3.13,9.796899999999999,5
PIT,6.4,527,277729,146,21316,2,2,26,Pittsburgh Pirates,Pennsylvania,37,1369,143,162,20449,Josh Bell,0.936,0.8760960000000001,9,250,17,0.277,0.07672900000000002,0.883,0.779689,1B,0.4259259259259259,116,13456,587000,587000,587000,93.69,8777.8161,4800000,69,2.76,7.617599999999999,5
PIT,6.4,466,217156,129,16641,2,2,26,Pittsburgh Pirates,Pennsylvania,13,169,149,162,22201,Colin Moran,0.751,0.564001,9,220,17,0.277,0.07672900000000002,0.92,0.8464,3B,0.4259259259259259,80,6400,579500,579500,579500,24.58,604.1764,4800000,69,-0.33,0.10890000000000001,5
PIT,0.0,378,142884,106,11236,2,2,34,Pittsburgh Pirates,Pennsylvania,7,49,133,162,17689,Melky Cabrera,0.713,0.508369,9,210,17,0.28,0.07840000000000001,0.821,0.6740409999999999,LF,0.4259259259259259,47,2209,1150000,1150000,1150000,10.55,111.30250000000001,4800000,69,-1.27,1.6129,5
PIT,6.1,303,91809,73,5329,2,2,28,Pittsburgh Pirates,Pennsylvania,2,4,102,162,10404,Elias Diaz,0.603,0.36360899999999996,9,223,17,0.241,0.058080999999999994,0.63,0.39690000000000003,C,0.4259259259259259,28,784,578500,578500,578500,4.86,23.619600000000002,4800000,69,-1.1,1.2100000000000002,5
