Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicial,Anio_ref,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Aux_Anio,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t,X_At_bats_2_t_1,X_At_bats_t,X_At_bats_t_1,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_promedio_2_t,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t,X_Bateos_promedio_t_1,X_Bateos_t,X_Bateos_t_1,X_Dobles_2_t,X_Dobles_2_t_1,X_Dobles_t,X_Dobles_t_1,X_Home_runs_2_t,X_Home_runs_2_t_1,X_Home_runs_t,X_Home_runs_t_1,X_Juegos_iniciados_2_t,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t,X_Runs_batted_in_t_1,X_Triples_2_t,X_Triples_2_t_1,X_Triples_t,X_Triples_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1
BOS,ARI,6.3,6.3,2023,2018.0,2018,2018,2018,5,2.0,0,1.0,0.0,0.0,323761.0,186624.0,569.0,432.0,1,35344,17161.0,0.10890000000000001,0.091809,0.33,0.303,188,131.0,0,0.0,0.0,3,5.0,1.0,1.0,1369,676.0,37,26.0,30,28.0,30,ARI,Boston Red Sox,Arizona Diamondbacks,Massachusetts,47174800,23424800.0,0.0,0.0,1849.0,2025.0,43.0,45.0,0.0,22500,13689.0,150,117.0,150,119.0,162.0,162.0,J.D. Martinez,23750000,4879808.0,0.0,14.0,1.0,230.0,230.0,24,6.0,0.0,0.0,1.0629609999999998,1.1363560000000001,1.031,1.066,0.8574760000000001,0.521284,0.926,0.722,0.926,0.735,0.0,0.0,0.16160400000000003,0.141376,0.402,0.376,0.395641,0.4760999999999999,0.629,0.69,DH,DH,0.6666666666666666,0.5740740740740741,0.0,0.0,16900.0,10816.0,130.0,104.0,UFA,0.6676706934565574,0.13697060728782962,23750000,4879808.0,0.7095867670367406,0.35501494847707643,23750000,11750000.0,0.104,0.048,0.6625672685944936,0.32931256575552487,23750000,11750000.0,9348.9561,9337.356899999999,96.69,96.63,4,9.0,2,3.0,110000000,22000000,9250000.0,131000000,9750000.0,110000000,18500000.0,22000000,108,93.0,45.0241,5.8081000000000005,6.71,2.41,0.0,9.0,1.0,16.983093088444924,16.983093088444924,16.983093088444924,138,0.0,0.0,0.0,0.0,0.0,0.0,544.1361344537816,327.9859402460457,23.326725755102913,18.11038211209376,232.52631578947367,91.28191489361703,-0.21780000000000002,0.2782090909090909,0.4666904755831214,0.5274552975457645,15.24881358629168,9.554156943112094,-36.026315789473685,17.789473684210527,6.002192581838214,4.217756949399826,41.08888888888889,47.093023255813954,6.410061535499397,6.862435664967211,149.0066225165563,91.26,12.206826881567391,9.553009996854394,0.9971491557223262,1.1021881668283222,0.9985735604963344,1.0498514975120636,0.32320800000000005,0.351681592039801,0.5685138520739842,0.5930274800039211,0.5733927536231885,0.7569157392686803,0.7572270159094883,0.870009045509689,162.5,83.2,12.747548783981962,9.121403400793104,-0.5714285714285714,-1.125,-0.7559289460184544,-1.0606601717798212,-10.694560570071259,0.8655886736214606,3.270253899939767,0.9303701809610305
TEX,TOR,6.0,6.0,2015,2014.0,2014,2014,2014,1,1.0,1,1.0,0.0,0.0,41209.0,224676.0,203.0,474.0,1,1296,8464.0,0.031328999999999996,0.037636,0.177,0.194,36,92.0,0,0.0,0.0,7,7.0,2.0,1.0,81,324.0,9,18.0,27,26.0,28,TOR,Texas Rangers,Toronto Blue Jays,Texas,4540100,2740100.0,0.0,0.0,100.0,441.0,10.0,21.0,0.0,3364,13924.0,58,118.0,63,138.0,162.0,162.0,J.P. Arencibia,1800000,505600.0,0.0,2.0,2.0,203.0,203.0,6,5.0,0.0,0.0,0.369664,0.35046399999999994,0.608,0.592,0.128164,0.529984,0.358,0.728,0.389,0.852,0.0,0.0,0.057121,0.051529000000000005,0.239,0.227,0.136161,0.13322499999999998,0.369,0.365,1B,1B,0.4135802469135802,0.4567901234567901,0.0,0.0,1225.0,3025.0,35.0,55.0,UFA,0.06913295658605359,0.01698602500382071,1800000,505600.0,0.06827309236947793,0.007422382671480144,1800000,505600.0,0.013,0.004,0.06872931578542292,0.000897615708274898,1800000,505600.0,0.0,183.06089999999998,0.0,13.53,0,0.0,0,0.0,1800000,1800000,505600.0,136050000,36750000.0,1800000,505600.0,1800000,67,74.0,3.778791104643598,3.8599097976128247,1.94391129032258,1.9646653144016222,0.0,0.0,2.0,14.403297222866392,14.403297222866392,14.403297222866392,139,-0.20679936554937678,-0.1633430291513406,-0.15829731423256102,0.0,-0.3905647504709817,-0.17063288722623104,63.20398773006135,-341.972602739726,7.950093567377768,-18.49250125698863,-7.491329479768786,-47.550561797752806,-0.06265799999999999,-0.075272,-0.25031580054003777,-0.2743574311003804,2.73702931657094,-6.895691538761925,-2.076923076923077,-10.125,-1.4411533842457842,-3.181980515339464,-2.2222222222222223,-13.363636363636363,-1.4907119849998598,-3.6556307750696546,20.8944099378882,-86.48447204968944,4.571040356186784,-9.299702793621387,-0.369664,-0.35046399999999994,0.608,0.592,-0.114242,-0.10305800000000001,-0.3379970414071697,-0.32102647865869255,-0.25308736059479553,-0.24444954128440363,0.5030778872051479,0.49441838687937534,-12.009803921568627,-35.174418604651166,3.4655164004183603,-5.930802526189113,-0.0,-0.0,-0.0,-0.0,-0.5212125661577376,-0.49934150033801095,-0.7219505288852814,-0.70664099820065
TB,TEX,6.0,6.0,0,2015.0,2014,2015,2015,1,1.0,1,1.0,0.0,0.0,5041.0,41209.0,71.0,203.0,2,484,1296.0,0.0961,0.031328999999999996,0.31,0.177,22,36.0,0,0.0,0.0,7,7.0,2.0,2.0,9,81.0,3,9.0,28,27.0,29,TEX,Tampa Bay Rays,Texas Rangers,Florida,4648255,4540100.0,0.0,0.0,36.0,100.0,6.0,10.0,0.0,361,3364.0,19,58.0,24,63.0,161.0,162.0,J.P. Arencibia,108155,1800000.0,0.0,1.0,2.0,203.0,203.0,4,6.0,0.0,0.0,0.848241,0.369664,0.921,0.608,0.013689000000000002,0.128164,0.117,0.358,0.148,0.389,0.0,0.0,0.09922500000000001,0.057121,0.315,0.239,0.367236,0.136161,0.606,0.369,1B,1B,0.4906832298136646,0.4135802469135802,0.0,0.0,289.0,1225.0,17.0,35.0,UFA,0.0031508128660541115,0.06913295658605359,108155,1800000.0,0.01060774096746175,0.06827309236947793,507500,1800000.0,0.001,0.013,0.0097653403564056,0.06872931578542292,507500,1800000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,507500,1800000.0,9000000,136050000.0,507500,1800000.0,0,79,67.0,0.5476,3.778791104643598,0.74,1.94391129032258,0.0,0.0,0.0,11.591320662397601,13.137251989898079,13.137251989898079,139,-0.20679936554937678,-0.1633430291513406,-0.15829731423256102,0.0,-0.3905647504709817,-0.17063288722623104,-8.646655231560892,-68.68166666666667,-2.9405195512971667,-8.287440296416419,-2.951219512195122,-7.448275862068965,-0.31302931596091205,0.10106129032258063,-0.5594902286554361,0.31790138458739153,-1.7179113807746667,-2.729152956884052,-0.2727272727272727,-2.4545454545454546,-0.5222329678670935,-1.5666989036012806,-1.6363636363636365,-3.125,-1.2792042981336627,-1.7677669529663687,-2.390728476821192,-22.13157894736842,-1.5461980716652028,-4.704421212792114,-0.8550816532258064,0.40137242128121603,-0.9247062523990018,0.6335395972480458,-0.24993702770780857,0.16414080459770117,-0.4999370237417995,0.4051429434134342,-0.6172033613445379,0.2246881188118812,-0.7856229129452232,0.4740127833844581,-3.6125,-14.244186046511627,-1.900657780874821,-3.7741470621203446,-0.0,-0.0,-0.0,-0.0,-0.16058651026392962,-0.7696112229416696,0.4007324671946729,-0.877274884481295
PHI,PHI,6.1,6.1,2026,0.0,2021,2021,2021,5,1.0,1,1.0,0.0,0.0,226576.0,29929.0,476.0,173.0,1,15625,2116.0,0.06916900000000001,0.07075600000000001,0.263,0.266,125,46.0,0,0.0,0.0,6,4.0,2.0,2.0,625,36.0,25,6.0,29,28.0,30,PHI,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,24776864,14776864.0,0.0,0.0,289.0,121.0,17.0,11.0,0.0,15129,2025.0,123,45.0,134,47.0,162.0,60.0,J.T. Realmuto,10000000,3703704.0,0.0,7.0,7.0,210.0,210.0,14,14.0,0.0,0.0,0.6115240000000001,0.7055999999999999,0.782,0.84,0.5760810000000001,0.5625,0.759,0.75,0.827,0.783,0.0,0.0,0.11764900000000002,0.12180099999999998,0.343,0.349,0.192721,0.241081,0.439,0.491,C,C,0.5061728395061729,0.4666666666666667,0.0,0.0,5329.0,1024.0,73.0,32.0,UFA,0.2690582935510467,0.13707466620686054,10000000,3703704.0,0.5483989330924794,0.2774026293094943,20000000,10000000.0,0.051,0.05,0.5309162568855914,0.2774026293094943,20000000,10000000.0,1402.5025000000003,6029.522500000001,37.45,77.65,16,0.0,4,0.0,115500000,23100000,10000000.0,158800000,134350000.0,115500000,10000000.0,23100000,82,28.0,12.180100000000001,1.7424000000000002,3.49,1.32,0.0,2.0,2.0,16.11809565095832,16.811242831518264,16.811242831518264,140,0.0,0.0,0.0,0.0,0.0,0.0,-385.98977853492335,50.64128595600677,-19.646622573229305,7.116269103681139,-95.27439024390245,13.564102564102564,-0.06916900000000001,0.2491408450704226,-0.263,0.4991401056521331,-9.76086011803788,3.682947537517004,-16.44736842105263,1.2857142857142858,-4.055535528269064,1.1338934190276817,-8.5,-2.630434782608696,-2.91547594742265,-1.6218615177038684,-97.60645161290323,13.235294117647058,-9.879597745500735,3.638034375544995,-0.30576200000000003,0.853204353083434,-0.5529575028878801,0.9236906154570556,-0.11764900000000002,0.35000287356321835,-0.343,0.5916104069091571,-0.192721,0.47833531746031743,-0.439,0.691617898452836,-53.29,10.893617021276595,-7.3,3.3005479880281388,-3.2,0.0,-1.7888543819998317,0.0,-3.155466321243524,0.4992550143266476,-1.7763632289719138,0.7065798003952898
NYY,BOS,6.1,6.1,0,0.0,2014,2014,2014,7,1.0,0,0.0,0.0,0.0,330625.0,332929.0,575.0,577.0,1,24336,29584.0,0.073441,0.088804,0.271,0.298,156,172.0,0,0.0,0.0,9,10.0,2.0,1.0,729,961.0,27,31.0,30,29.0,30,BOS,New York Yankees,Boston Red Sox,New York,43824857,22682000.0,0.0,0.0,256.0,81.0,16.0,9.0,0.0,20449,17956.0,143,134.0,149,134.0,162.0,162.0,Jacoby Ellsbury,21142857,9000000.0,0.0,40.0,13.0,195.0,195.0,50,21.0,0.0,0.0,0.558009,0.6099610000000001,0.747,0.781,0.779689,0.6839289999999999,0.883,0.827,0.92,0.827,0.0,0.0,0.10758400000000001,0.126025,0.328,0.355,0.175561,0.181476,0.419,0.426,CF,CF,0.5185185185185185,0.5987654320987654,0.0,0.0,4900.0,2809.0,70.0,53.0,UFA,0.8131671758740188,0.3100300585404997,21142857,9000000.0,0.8450946586345381,0.3140794223826715,21142857,9000000.0,0.099,0.053,0.8130861617794197,0.29873772791023845,21142857,9000000.0,2152.0321,8639.702500000001,46.39,92.95,25,64.0,5,8.0,153000000,21857143,9000000.0,311500000,130700000.0,153000000,9000000.0,21857143,84,97.0,12.6025,33.1776,3.55,5.76,0.0,27.0,8.0,16.866812675916318,16.866812675916318,16.866812675916318,141,0.0,0.0,0.0,0.0,0.0,0.0,525.6359300476947,553.0382059800664,22.926751406330872,23.516764360346567,136.7191011235955,150.17258883248732,0.20176098901098904,-0.177608,0.4491781261492917,0.4214356415871823,11.692694348335438,12.254492597920459,22.78125,29.12121212121212,4.772970773009195,5.396407334626633,-10.666666666666666,-2.53125,-3.2659863237109046,-1.590990257669732,135.42384105960264,121.32432432432432,11.63717496042758,11.01473214945894,0.5519376854599407,0.6099610000000001,0.7429250873809153,0.781,0.2507785547785548,-0.25205,0.5007779495730167,0.5020458146424487,0.29756101694915255,0.3503397683397683,0.5454915370096519,0.5918950653112157,-58.333333333333336,-27.53921568627451,7.637626158259733,5.247781977776374,3.125,12.8,1.7677669529663687,3.5777087639996634,2.1879340277777777,-5.914010695187165,1.4791666666666667,2.4318739061035144
TB,PIT,5.9,5.9,0,0.0,2016,2016,2016,1,1.0,0,0.0,0.0,0.0,2704.0,784.0,52.0,28.0,1,64,36.0,0.023716,0.045795999999999996,0.154,0.214,8,6.0,0,0.0,0.0,4,4.0,2.0,2.0,1,1.0,1,1.0,25,24.0,25,PIT,Tampa Bay Rays,Pittsburgh Pirates,Florida,593229,507266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,16.0,12,4.0,19,23.0,161.0,161.0,Jaff Decker,85963,429180.0,0.0,1.0,9.0,190.0,190.0,4,17.0,0.0,0.0,0.147456,0.4802489999999999,0.384,0.693,0.005475999999999999,0.0006250000000000001,0.074,0.025,0.117,0.142,0.0,0.0,0.044521,0.13764099999999999,0.211,0.371,0.029928999999999997,0.10304100000000001,0.173,0.321,LF,LF,0.4161490683229814,0.6024844720496895,0.0,0.0,1.0,1.0,1.0,1.0,UFA,0.002406515382215478,0.013008522231948146,85963,429180.0,0.0005556878621894093,0.01069160909147909,525000,510000.0,0.001,0.004,0.0005137399304037983,0.009842548197226256,525000,510000.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,525000,525000,510000.0,5275000,50000000.0,525000,510000.0,525000,67,97.0,3.0175853971921485,3.082907973586767,1.7371198568872985,1.755821167883212,0.0,0.0,5.0,11.361672250100924,13.17115354157376,13.17115354157376,142,0.0,0.0,0.0,0.0,0.0,0.0,-4.638078902229846,-1.3066666666666666,-2.1536199530627136,-1.1430952132988164,-0.3902439024390244,-0.20689655172413793,-0.07725081433224756,-0.1477290322580645,-0.2779403071385069,-0.3843553463372983,-0.6246950475544243,-0.454858826147342,-0.030303030303030304,-0.030303030303030304,-0.17407765595569785,-0.17407765595569785,-0.0,-0.0,-0.0,-0.0,-0.9536423841059603,-0.10526315789473684,-0.9765461505253913,-0.3244428422615251,-0.1486451612903226,-0.5214429967426709,0.3855452778731995,-0.722110100152789,0.11214357682619647,-0.3955201149425287,0.334878450823872,0.6289038996083016,-0.05030084033613445,-0.17003465346534655,-0.22427848834904887,-0.41235258391981316,-0.0125,-0.011627906976744186,-0.11180339887498948,-0.10783277320343841,-0.0,-0.2,-0.0,-0.4472135954999579,-0.8849224038686652,-0.6278834976755125,0.9407031433287896,-0.7923910005013387
CHC,NYY,6.2,6.2,2019,2018.0,2018,2018,2018,1,4.0,0,5.0,0.0,0.0,16.0,1089.0,4.0,33.0,1,0,25.0,0.0,0.023104,0.0,0.152,0,5.0,0,0.0,0.0,7,3.0,2.0,2.0,0,1.0,0,1.0,31,25.0,31,NYY,Chicago Cubs,New York Yankees,Illinois,59316110,51237000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,196,729.0,14,27.0,33,27.0,163.0,162.0,Jaime Garcia,79110,187072.0,0.0,17.0,40.0,215.0,215.0,20,53.0,0.0,0.0,0.0,0.201601,0.0,0.449,0.007395999999999999,0.027889000000000004,0.086,0.167,0.203,0.167,0.0,0.0,0.0,0.031328999999999996,0.0,0.177,0.0,0.07452900000000001,0.0,0.273,RP,SP,0.5828220858895705,0.5617283950617284,0.0,0.0,0.0,49.0,0.0,7.0,UFA,0.002223975939340979,0.005013770202053789,79110,187072.0,0.000214233256484897,0.36260300790675787,545000,12000000.0,0.0,0.001,0.0002000374727731541,0.3363512646345811,545000,12000000.0,0.0,2065.7025000000003,0.0,45.45,0,0.0,0,0.0,10000000,545000,6875000.0,215545000,102500000.0,545000,27500000.0,10000000,95,91.0,2.770003521471547,1.5129,1.6643327556325829,1.23,0.0,3.0,27.0,11.278594568015443,13.208541073645382,13.208541073645382,143,0.0,0.0,0.0,0.0,0.0,0.0,-0.026845637583892617,-2.0547169811320756,-0.1638463841038081,-1.433428401118129,-0.0,-0.176056338028169,-0.0,-0.07701333333333334,0.0,-0.2775127624692842,-0.0,-0.4195906791483446,-0.0,-0.03125,-0.0,-0.17677669529663687,-0.0,-0.047619047619047616,-0.0,-0.2182178902359924,-1.3154362416107384,-5.133802816901408,-1.1469246887266566,-2.2657896674010605,-0.0,-0.23551518691588785,0.0,-0.4852990695600887,-0.0,-0.06265799999999999,-0.0,-0.25031580054003777,-0.0,-0.1514817073170732,0.0,-0.3892065098595773,-0.0,-0.6447368421052632,-0.0,-0.8029550685469661,-0.0,-0.0,-0.0,-0.0,-0.40438007612723315,-0.37917293233082705,-0.6359088583493967,-0.6157701944157634
PHI,CHC,6.4,6.4,0,0.0,2018,2018,2018,3,1.0,1,1.0,0.0,0.0,2025.0,3721.0,45.0,61.0,1,36,64.0,0.017689000000000003,0.017161000000000003,0.133,0.131,6,8.0,0,0.0,0.0,4,3.0,2.0,2.0,0,0.0,0,0.0,31,30.0,32,CHC,Philadelphia Phillies,Chicago Cubs,Pennsylvania,63290945,33290945.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,961,900.0,31,30.0,31,32.0,162.0,162.0,Jake Arrieta,30000000,15637500.0,0.0,7.0,17.0,230.0,230.0,14,19.0,0.0,0.0,0.150544,0.128164,0.388,0.358,0.036481,0.034225,0.191,0.185,0.191,0.198,0.0,0.0,0.035344,0.021025,0.188,0.145,0.04000000000000001,0.045369,0.2,0.213,SP,SP,0.4938271604938271,0.5679012345679012,0.0,0.0,9.0,25.0,3.0,5.0,UFA,0.8433735075240725,0.43947026008375806,30000000,15637500.0,0.900648104512569,0.473009272608623,30000000,15637500.0,0.288,0.091,0.8409682681424683,0.4387643333248493,30000000,15637500.0,1051.7049,2647.1025000000004,32.43,51.45,0,1.0,0,1.0,75000000,25000000,15637500.0,169200000,16000000.0,75000000,15637500.0,25000000,80,92.0,5.569599999999999,3.5343999999999998,2.36,1.88,0.0,2.0,3.0,17.216707939626428,17.216707939626428,17.216707939626428,144,0.0,0.0,0.0,0.0,0.0,0.0,-3.4497444633730834,-6.296108291032149,-1.8573487726792413,-2.5092047128586676,-0.21951219512195122,-0.41025641025641024,-0.017689000000000003,-0.06042605633802818,-0.133,-0.24581711970086256,-0.4685212856658182,-0.6405126152203485,-0.0,-0.0,-0.0,-0.0,-0.029411764705882353,-0.021739130434782608,-0.17149858514250882,-0.14744195615489714,-6.2,-5.882352941176471,-2.4899799195977463,-2.42535625036333,-0.075272,-0.1549746070133011,-0.2743574311003804,-0.39366814325431654,-0.035344,-0.06041666666666667,-0.188,0.24579802006254375,-0.04000000000000001,-0.09001785714285714,-0.2,-0.3000297604286234,-0.09,-0.26595744680851063,-0.3,-0.5157106231293966,-0.0,-0.25,-0.0,-0.5,-1.442901554404145,-1.012722063037249,-1.2012083725999188,1.0063409278357156
OAK,ARI,6.3,6.3,2021,0.0,2020,2020,2020,1,1.0,0,0.0,0.0,0.0,7744.0,34969.0,88.0,187.0,1,289,1296.0,0.037249000000000004,0.037249000000000004,0.193,0.193,17,36.0,0,0.0,0.0,2,4.0,5.0,1.0,25,64.0,5,8.0,29,28.0,29,ARI,Oakland Athletics,Arizona Diamondbacks,California,13447451,11363100.0,0.0,0.0,9.0,36.0,3.0,6.0,0.0,784,2809.0,28,53.0,31,78.0,60.0,162.0,Jake Lamb,43610,4825000.0,0.0,15.0,1.0,215.0,215.0,29,6.0,0.0,0.0,0.403225,0.45697600000000005,0.635,0.676,0.21808900000000003,0.10692900000000001,0.467,0.327,0.517,0.482,0.0,0.0,0.08008899999999998,0.104329,0.283,0.323,0.12390399999999999,0.12460899999999998,0.352,0.353,1B,1B,0.6,0.5246913580246914,0.0,0.0,100.0,900.0,10.0,30.0,UFA,0.001499987868970809,0.12837019284291148,43610,4825000.0,0.015141472058688248,0.12396574248802439,563500,4825000.0,0.001,0.041,0.015141472058688248,0.11011303373682842,563500,4825000.0,0.0,0.0,0.0,0.0,0,4.0,0,2.0,0,563500,4825000.0,7500000,11600000.0,563500,4825000.0,0,36,85.0,0.7490014833990801,0.0225,0.8654487179487182,0.15,0.0,9.0,1.0,10.683041760836812,13.241922612461968,13.241922612461968,145,0.0,0.0,0.0,0.0,0.0,0.0,-14.105646630236794,-64.99814126394052,-3.7557484780316153,-8.062142473557543,-1.9395973154362416,-9.6,-0.13644322344322346,-0.07449800000000001,0.3693822186343347,-0.2729432175380073,-1.3926942648823688,-3.0983866769659336,-0.78125,-1.9393939393939394,-0.8838834764831843,-1.3926212476455828,-0.6428571428571429,-1.44,-0.8017837257372732,-1.2,-5.4825174825174825,-19.643356643356643,-2.341477628019854,-4.432082653037581,0.45103467561521254,-0.45697600000000005,0.6715911521269563,-0.676,0.19873200992555826,-0.208658,0.4457936853809823,-0.4567909806465097,-0.22487114337568054,-0.24921799999999997,0.4742058027646652,0.4992173875177025,-1.5151515151515151,-13.235294117647058,-1.2309149097933272,-3.6380343755449944,-0.0,-1.0,0.0,-1.0,-0.3812361718347959,-0.007142857142857143,-0.6174432539390124,-0.08451542547285165
SD,NYM,6.4,6.4,2023,2021.0,2021,2021,2021,1,1.0,1,1.0,0.0,0.0,30976.0,1089.0,176.0,33.0,1,1444,121.0,0.046655999999999996,0.11088900000000002,0.216,0.333,38,11.0,0,0.0,0.0,4,5.0,5.0,2.0,49,9.0,7,3.0,29,28.0,30,NYM,San Diego Padres,New York Mets,California,10654834,9154834.0,0.0,0.0,25.0,4.0,5.0,2.0,0.0,1369,64.0,37,8.0,99,16.0,162.0,60.0,Jake Marisnick,349440,1226852.0,0.0,2.0,5.0,220.0,220.0,6,9.0,0.0,0.0,0.43692100000000006,0.919681,0.661,0.959,0.051984,0.017689000000000003,0.228,0.133,0.611,0.267,0.0,0.0,0.08179599999999998,0.12460899999999998,0.286,0.353,0.140625,0.367236,0.375,0.606,CF,CF,0.4876543209876543,0.4333333333333333,0.0,0.0,576.0,25.0,24.0,5.0,UFA,0.009401973009847776,0.04532882219559776,349440,1226852.0,0.012122666139798753,0.09154224790592672,1000000,3312500.0,0.002,0.015,0.011736201772169198,0.09154224790592672,1000000,3312500.0,123.21,0.0,11.1,0.0,9,0.0,3,0.0,1500000,1500000,3312500.0,25200000,26300000.0,1500000,3312500.0,1500000,79,26.0,0.17639999999999997,0.0361,0.42,0.19,0.0,0.0,2.0,12.764087152098623,13.815510557964274,13.815510557964274,146,0.0,0.0,0.0,0.0,0.0,0.0,-49.0126582278481,-1.7765089722675367,-7.000904100746424,-1.332857446341332,-7.520833333333333,-0.7806451612903226,0.1401081081081081,0.4032327272727273,0.3743101763352262,0.6350060844375645,-2.7424137786507226,-0.8835412617927487,-1.4,-0.2903225806451613,-1.1832159566199232,-0.5388159060803247,-0.6756756756756757,-0.125,-0.8219949365267865,-0.35355339059327373,-8.503105590062113,-0.4129032258064516,-2.9160085030846723,-0.6425754631219991,0.4556006256517206,1.0287259507829978,0.6749819446857231,1.0142612832909466,0.2124571428571428,0.36435380116959054,0.46093073542251745,0.603617263810099,0.23205445544554457,-0.6664900181488203,0.4817203083175387,0.8163883990778042,-5.383177570093458,-0.29411764705882354,-2.3201675737095924,-0.5423261445466404,-3.0,0.0,-1.7320508075688774,0.0,-0.04064516129032258,-0.013674242424242424,-0.2016064515096741,-0.11693691643036609
