Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2,Agente libre
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Jon Duplantier,P,15,0.093,8,1,0,0,0.125,0.25,0.34,0.0,24,225,6.4,555000,555000,283480,225,0.008649,64,1,0,0,0.015625,0.0625,0.11560000000000002,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Merrill Kelly,RP,32,0.198,52,1,0,2,0.019,0.075,1.39,60.98,30,202,6.2,2000000,2000000,2000000,1024,0.039204,2704,1,0,4,0.000361,0.005625,1.9320999999999997,3718.5604,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,T.J. McFarland,RP,51,0.315,3,0,0,0,0.0,0.0,-0.51,10.67,30,200,6.3,1400000,1400000,1400000,2601,0.09922500000000001,9,0,0,0,0.0,0.0,0.2601,113.8489,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Archie Bradley,CL,66,0.407,1,0,0,0,0.0,0.0,-0.01,0.0,26,215,6.4,1830000,1830000,1830000,4356,0.165649,1,0,0,0,0.0,0.0,0.0001,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Matt Andriese,RP,54,0.333,6,0,0,0,0.0,0.0,0.09,38.17,29,215,6.2,920000,920000,920000,2916,0.11088900000000002,36,0,0,0,0.0,0.0,0.0081,1456.9489,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Jimmie Sherfy,RP,17,0.105,2,0,0,0,0.0,0.0,-0.24,0.0,27,175,6.0,555000,555000,119360,289,0.011024999999999998,4,0,0,0,0.0,0.0,0.0576,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Kevin Pillar,CF,161,0.994,611,158,21,88,0.259,0.719,1.37,35.24,30,210,6.0,5800000,5800000,5644085,25921,0.988036,373321,24964,441,7744,0.067081,0.516961,1.8769000000000002,1241.8576,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Brandon Belt,1B,157,0.969,526,123,17,57,0.234,0.742,0.49,18.8,31,235,6.4,16000000,17200000,17200000,24649,0.9389609999999999,276676,15129,289,3249,0.054756000000000006,0.5505639999999999,0.24009999999999998,353.44000000000005,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Evan Longoria,3B,130,0.803,453,115,20,69,0.254,0.762,2.43,27.36,33,215,6.1,14500000,14500000,12500000,16900,0.6448090000000001,205209,13225,400,4761,0.064516,0.580644,5.9049000000000005,748.5695999999999,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Brandon Crawford,SS,147,0.907,500,114,11,59,0.228,0.654,-0.53,9.06,32,227,6.2,15000000,15200000,15200000,21609,0.8226490000000001,250000,12996,121,3481,0.051984,0.42771600000000004,0.28090000000000004,82.0836,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Buster Posey,C,114,0.704,405,104,7,38,0.257,0.688,0.94,5.13,32,210,6.1,21400000,22177777,22177777,12996,0.49561599999999995,164025,10816,49,1444,0.066049,0.47334399999999993,0.8835999999999999,26.3169,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Stephen Vogt,C,99,0.611,255,67,10,40,0.263,0.804,1.2,41.0,34,225,6.0,555000,555000,453568,9801,0.37332099999999996,65025,4489,100,1600,0.06916900000000001,0.6464160000000001,1.44,1681.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Steven Duggar,CF,74,0.457,261,61,4,28,0.234,0.619,-0.21,0.0,25,189,6.2,558125,558125,468156,5476,0.208849,68121,3721,16,784,0.054756000000000006,0.383161,0.04409999999999999,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Alex Dickerson,LF,70,0.432,174,48,6,28,0.276,0.82,-0.29,0.0,29,235,6.3,555000,555000,301384,4900,0.18662399999999998,30276,2304,36,784,0.07617600000000001,0.6723999999999999,0.0841,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Austin Slater,LF,68,0.42,168,40,5,21,0.238,0.75,0.7,0.0,26,197,6.2,555000,555000,271544,4624,0.17639999999999997,28224,1600,25,441,0.05664399999999999,0.5625,0.48999999999999994,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Joey Rickard,LF,68,0.42,168,38,3,10,0.226,0.669,0.37,0.0,28,185,6.1,570000,570000,131795,4624,0.17639999999999997,28224,1444,9,100,0.051076,0.44756100000000004,0.1369,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Mauricio Dubon,SS,30,0.185,106,29,4,9,0.274,0.74,-0.05,0.0,24,160,6.0,555000,555000,101456,900,0.034225,11236,841,16,81,0.07507600000000002,0.5476,0.0025000000000000005,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Madison Bumgarner,SP,37,0.228,63,8,2,4,0.127,0.458,2.51,72.95,29,257,6.4,12000000,12000000,12000000,1369,0.051984,3969,64,4,16,0.016129,0.209764,6.300099999999999,5321.7025,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Cristhian Adames,SS,10,0.062,22,7,0,2,0.318,0.739,0.22,0.0,27,185,6.0,555000,555000,47744,100,0.0038439999999999998,484,49,0,4,0.101124,0.546121,0.0484,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Jaylin Davis,RF,17,0.105,42,7,1,3,0.167,0.493,-0.51,0.0,24,190,6.1,555000,555000,77584,289,0.011024999999999998,1764,49,1,9,0.027889000000000004,0.243049,0.2601,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Jeff Samardzija,SP,32,0.198,50,6,0,1,0.12,0.28,2.91,58.61,34,240,0.0,18000000,19800000,19800000,1024,0.039204,2500,36,0,1,0.0144,0.07840000000000001,8.468100000000002,3435.1321,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Aramis Garcia,C,18,0.111,42,6,2,5,0.143,0.527,-0.43,0.0,26,228,6.2,555000,555000,143232,324,0.012321,1764,36,4,25,0.020448999999999995,0.277729,0.18489999999999998,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Dereck Rodriguez,SP,29,0.179,29,5,0,0,0.172,0.345,-1.35,16.13,27,215,6.1,561250,561250,392210,841,0.032041,841,25,0,0,0.029583999999999996,0.11902499999999998,1.8225000000000002,260.1769,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Tyler Beede,SP,25,0.154,38,4,0,1,0.105,0.276,0.08,30.04,26,211,6.3,555000,555000,358080,625,0.023716,1444,16,0,1,0.011024999999999998,0.07617600000000001,0.0064,902.4015999999999,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Shaun Anderson,RP,28,0.173,25,2,0,0,0.08,0.235,-0.45,0.0,24,228,6.4,555000,555000,414776,784,0.029928999999999997,625,4,0,0,0.0064,0.055224999999999996,0.2025,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Zach Green,1B,8,0.049,14,2,0,1,0.143,0.464,-0.1,0.0,25,224,6.2,555000,555000,110408,64,0.0024010000000000004,196,4,0,1,0.020448999999999995,0.21529600000000002,0.010000000000000002,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Will Smith,RP,63,0.389,1,1,0,2,1.0,2.0,2.06,95.46,29,255,6.5,4225000,4225000,4225000,3969,0.151321,1,1,0,4,1.0,4.0,4.2436,9112.611599999998,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Chris Shaw,1B,16,0.099,18,1,0,0,0.056,0.206,-0.32,0.0,25,226,6.3,555000,555000,86536,256,0.009801,324,1,0,0,0.0031360000000000003,0.042435999999999995,0.1024,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Mike Gerber,OF,12,0.074,24,1,0,0,0.042,0.199,-0.54,0.0,26,190,6.0,555000,555000,59680,144,0.005475999999999999,576,1,0,0,0.0017640000000000002,0.039601000000000004,0.2916,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Logan Webb,SP,9,0.056,9,1,0,0,0.111,0.311,0.01,0.0,22,220,6.2,555000,555000,131296,81,0.0031360000000000003,81,1,0,0,0.012321,0.096721,0.0001,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Burch Smith,RP,17,0.105,1,0,0,0,0.0,0.0,-0.27,0.0,29,225,6.4,555000,555000,95488,289,0.011024999999999998,1,0,0,0,0.0,0.0,0.0729,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Jandel Gustave,RP,23,0.142,1,0,0,0,0.0,0.0,0.23,0.0,26,220,6.3,555000,555000,185008,529,0.020163999999999998,1,0,0,0,0.0,0.0,0.0529,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Trevor Gott,RP,50,0.309,1,0,0,0,0.0,0.0,0.18,70.42,26,185,6.0,567500,567500,567500,2500,0.095481,1,0,0,0,0.0,0.0,0.0324,4958.9764000000005,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Andrew Suarez,RP,21,0.13,3,0,0,0,0.0,0.0,-0.43,0.0,26,187,6.0,555000,555000,182024,441,0.016900000000000002,9,0,0,0,0.0,0.0,0.18489999999999998,0.0,No
San Francisco Giants,2,8500000,SF,77,161,26,23,8,0.4782608695652174,Conner Menez,P,9,0.056,3,0,0,0,0.0,0.0,0.04,0.0,24,205,6.3,555000,555000,107424,81,0.0031360000000000003,9,0,0,0,0.0,0.0,0.0016,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Starling Marte,CF,133,0.821,539,159,23,82,0.295,0.845,2.89,83.26,30,195,6.1,10000000,10333334,10333334,17689,0.6740409999999999,290521,25281,529,6724,0.08702499999999999,0.7140249999999999,8.3521,6932.227600000001,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Bryan Reynolds,OF,135,0.833,491,154,16,68,0.314,0.88,3.92,64.59,24,205,6.3,555000,555000,486392,18225,0.693889,241081,23716,256,4624,0.098596,0.7744,15.366399999999999,4171.868100000001,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Kevin Newman,SS,130,0.803,493,152,12,64,0.308,0.8,3.13,71.03,25,185,6.0,557500,557500,557500,16900,0.6448090000000001,243049,23104,144,4096,0.094864,0.6400000000000001,9.796899999999999,5045.2609,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Josh Bell,1B,143,0.883,527,146,37,116,0.277,0.936,2.76,93.69,26,250,6.4,587000,587000,587000,20449,0.779689,277729,21316,1369,13456,0.07672900000000002,0.8760960000000001,7.617599999999999,8777.8161,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Colin Moran,3B,149,0.92,466,129,13,80,0.277,0.751,-0.33,24.58,26,220,6.4,579500,579500,579500,22201,0.8464,217156,16641,169,6400,0.07672900000000002,0.564001,0.10890000000000001,604.1764,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Melky Cabrera,LF,133,0.821,378,106,7,47,0.28,0.713,-1.27,10.55,34,210,0.0,1150000,1150000,1150000,17689,0.6740409999999999,142884,11236,49,2209,0.07840000000000001,0.508369,1.6129,111.30250000000001,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Elias Diaz,C,102,0.63,303,73,2,28,0.241,0.603,-1.1,4.86,28,223,6.1,578500,578500,578500,10404,0.39690000000000003,91809,5329,4,784,0.058080999999999994,0.36360899999999996,1.2100000000000002,23.619600000000002,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Jose Osuna,1B,95,0.586,261,69,10,36,0.264,0.766,0.36,0.0,26,240,6.2,573500,573500,502529,9025,0.343396,68121,4761,100,1296,0.06969600000000001,0.586756,0.1296,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Jacob Stallings,C,73,0.451,191,50,6,13,0.262,0.708,1.43,0.0,29,225,6.5,564000,564000,536664,5329,0.203401,36481,2500,36,169,0.06864400000000001,0.5012639999999999,2.0448999999999997,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Gregory Polanco,RF,43,0.265,153,37,6,17,0.242,0.726,-0.61,0.0,27,235,6.5,5500000,6100000,6100000,1849,0.07022500000000001,23409,1369,36,289,0.058564,0.527076,0.3721,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Erik Gonzalez,2B,53,0.327,142,36,1,6,0.254,0.618,0.24,0.0,27,205,6.3,577000,577000,577000,2809,0.10692900000000001,20164,1296,1,36,0.064516,0.381924,0.0576,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Cole Tucker,SS,57,0.352,147,31,2,13,0.211,0.626,-0.1,0.0,22,205,6.3,555000,555000,235736,3249,0.12390399999999999,21609,961,4,169,0.044521,0.391876,0.010000000000000002,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Pablo Reyes,LF,72,0.444,143,29,2,19,0.203,0.596,-1.03,0.0,25,175,5.8,565500,565500,291840,5184,0.197136,20449,841,4,361,0.041209,0.355216,1.0609,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Steven Brault,SP,34,0.21,42,14,1,2,0.333,0.777,0.6,31.14,27,195,6.0,574500,574500,571465,1156,0.04409999999999999,1764,196,1,4,0.11088900000000002,0.6037290000000001,0.36,969.6996,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Jake Elmore,LF,20,0.124,47,10,0,4,0.213,0.479,-0.38,0.0,32,180,0.0,555000,555000,77584,400,0.015375999999999999,2209,100,0,16,0.045369,0.22944099999999998,0.1444,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Corban Joseph,1B,28,0.173,64,10,1,7,0.156,0.441,-0.13,0.0,30,185,6.0,555000,555000,38792,784,0.029928999999999997,4096,100,1,49,0.024336,0.19448100000000001,0.016900000000000002,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Jason Martin,OF,20,0.124,36,9,0,2,0.25,0.631,-0.29,0.0,23,185,5.9,555000,555000,167104,400,0.015375999999999999,1296,81,0,4,0.0625,0.398161,0.0841,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Joe Musgrove,SP,46,0.284,51,8,0,3,0.157,0.424,1.66,56.23,26,235,6.5,582500,582500,582500,2116,0.08065599999999999,2601,64,0,9,0.024649,0.179776,2.7556,3161.8128999999994,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Kevin Kramer,SS,22,0.136,42,7,0,5,0.167,0.45,-0.48,0.0,25,195,6.0,555000,555000,95488,484,0.018496000000000002,1764,49,0,25,0.027889000000000004,0.2025,0.2304,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Trevor Williams,SP,26,0.161,36,6,0,4,0.167,0.377,0.45,34.94,27,230,6.3,584000,584000,584000,676,0.025921000000000003,1296,36,0,16,0.027889000000000004,0.142129,0.2025,1220.8035999999997,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Chris Archer,SP,24,0.148,35,4,0,2,0.114,0.298,0.71,27.7,30,195,6.2,7500000,7666668,7666668,576,0.021903999999999996,1225,16,0,4,0.012996,0.088804,0.5041,767.29,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Jameson Taillon,SP,7,0.043,8,2,0,0,0.25,0.5,0.19,0.0,27,230,6.5,587500,587500,587500,49,0.0018489999999999997,64,4,0,0,0.0625,0.25,0.0361,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Steve Baron,C,7,0.043,10,2,0,1,0.2,0.5,-0.06,0.0,28,205,0.0,555000,555000,80568,49,0.0018489999999999997,100,4,0,1,0.04000000000000001,0.25,0.0036,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Dario Agrazal,SP,15,0.093,22,2,0,2,0.091,0.178,0.61,0.0,24,240,6.2,555000,555000,217832,225,0.008649,484,4,0,4,0.008281,0.031684,0.3721,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Alex McRae,P,11,0.068,6,2,0,0,0.333,0.667,-1.06,0.0,26,220,6.2,555000,555000,134280,121,0.0046240000000000005,36,4,0,0,0.11088900000000002,0.44488900000000003,1.1236000000000002,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Francisco Liriano,RP,69,0.426,1,1,0,0,1.0,2.0,0.99,51.53,35,218,6.3,1800000,1800000,1800000,4761,0.181476,1,1,0,0,1.0,4.0,0.9801,2655.3409,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Felipe Vazquez,RP,56,0.346,2,0,0,0,0.0,0.0,2.86,98.11,27,225,6.2,4000000,4500000,4500000,3136,0.11971599999999999,4,0,0,0,0.0,0.0,8.179599999999999,9625.5721,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Mitch Keller,SP,11,0.068,10,0,0,0,0.0,0.0,-0.89,0.0,23,220,6.2,555000,555000,167104,121,0.0046240000000000005,100,0,0,0,0.0,0.0,0.7921,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Chris Stratton,SP,35,0.216,4,0,0,0,0.0,0.0,-0.64,6.9,28,205,6.2,567500,567500,430191,1225,0.046655999999999996,16,0,0,0,0.0,0.0,0.4096,47.61000000000001,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Yefry Ramirez,RP,14,0.086,2,0,0,0,0.0,0.0,-0.18,0.0,25,215,6.2,555000,555000,128312,196,0.007395999999999999,4,0,0,0,0.0,0.0,0.0324,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Clay Holmes,RP/CL,35,0.216,5,0,0,0,0.0,0.0,-0.46,0.0,26,230,6.5,555000,555000,423728,1225,0.046655999999999996,25,0,0,0,0.0,0.0,0.2116,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Luis Escobar,RP,4,0.025,2,0,0,0,0.0,0.0,-0.06,0.0,23,205,0.0,555000,555000,56696,16,0.0006250000000000001,4,0,0,0,0.0,0.0,0.0036,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,Parker Markel,P,20,0.124,3,0,0,0,0.0,0.0,-0.28,0.0,28,240,6.5,555000,555000,14920,400,0.015375999999999999,9,0,0,0,0.0,0.0,0.07840000000000001,0.0,No
Pittsburgh Pirates,2,4800000,PIT,69,162,17,9,5,0.4259259259259259,James Marvel,SP,4,0.025,4,0,0,0,0.0,0.0,-0.37,0.0,25,225,6.4,555000,555000,65648,16,0.0006250000000000001,16,0,0,0,0.0,0.0,0.1369,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Starlin Castro,2B,162,1.0,636,172,22,86,0.27,0.736,1.05,23.3,29,230,6.2,11000000,11857142,11857142,26244,1.0,404496,29584,484,7396,0.0729,0.541696,1.1025,542.89,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Miguel Rojas,SS,132,0.815,483,137,5,46,0.284,0.71,2.37,36.36,30,188,6.0,3155000,3155000,3155000,17424,0.664225,233289,18769,25,2116,0.08065599999999999,0.5041,5.6169,1322.0496,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Brian Anderson,3B,126,0.778,459,120,20,66,0.261,0.811,3.26,78.55,26,208,6.3,585000,585000,585000,15876,0.605284,210681,14400,400,4356,0.068121,0.6577210000000001,10.6276,6170.1025,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Jorge Alfaro,C,131,0.809,431,113,18,57,0.262,0.736,1.02,32.84,26,230,6.3,570000,570000,570000,17161,0.6544810000000001,185761,12769,324,3249,0.06864400000000001,0.541696,1.0404,1078.4656000000002,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Garrett Cooper,RF,108,0.667,381,107,15,50,0.281,0.791,1.42,51.56,28,235,6.5,555000,555000,555000,11664,0.44488900000000003,145161,11449,225,2500,0.07896100000000002,0.625681,2.0164,2658.4336000000003,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Neil Walker,1B,115,0.71,337,88,8,38,0.261,0.738,0.65,27.73,33,210,0.0,2000000,2000000,2000000,13225,0.5041,113569,7744,64,1444,0.068121,0.544644,0.42250000000000004,768.9529,Si
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Curtis Granderson,LF,138,0.852,317,58,12,34,0.183,0.637,-0.56,8.66,38,200,6.1,1750000,1750000,1750000,19044,0.725904,100489,3364,144,1156,0.033489,0.405769,0.31360000000000005,74.9956,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Martin Prado,1B,104,0.642,245,57,2,15,0.233,0.559,-1.25,0.32,35,215,6.0,15000000,15000000,15000000,10816,0.41216400000000003,60025,3249,4,225,0.054289000000000004,0.31248100000000006,1.5625,0.1024,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Austin Dean,LF,64,0.395,178,40,6,21,0.225,0.665,-1.34,0.0,25,215,6.0,555000,555000,226784,4096,0.15602500000000002,31684,1600,36,441,0.050625,0.44222500000000003,1.7956000000000003,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Lewis Brinson,CF,75,0.463,226,39,0,15,0.173,0.457,-2.14,0.0,25,212,6.5,570000,570000,272785,5625,0.21436900000000003,51076,1521,0,225,0.029928999999999997,0.208849,4.5796,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Bryan Holaday,C,45,0.278,116,32,4,12,0.276,0.772,0.28,0.0,31,215,6.0,1250000,1250000,866880,2025,0.07728400000000002,13456,1024,16,144,0.07617600000000001,0.5959840000000001,0.07840000000000001,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Cesar Puello,RF,45,0.278,125,31,4,18,0.248,0.74,0.73,0.0,28,220,6.2,555000,555000,307352,2025,0.07728400000000002,15625,961,16,324,0.061503999999999996,0.5476,0.5328999999999999,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,J.T. Riddle,SS,51,0.315,132,25,6,12,0.189,0.601,-0.43,0.0,27,180,6.1,560000,560000,424551,2601,0.09922500000000001,17424,625,36,144,0.035721,0.361201,0.18489999999999998,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Chad Wallach,C,19,0.117,48,12,1,3,0.25,0.708,0.05,0.0,27,246,6.2,555000,555000,555000,361,0.013689000000000002,2304,144,1,9,0.0625,0.5012639999999999,0.0025000000000000005,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Caleb Smith,SP,30,0.185,43,10,0,3,0.233,0.529,1.46,58.96,27,205,6.2,556500,556500,556500,900,0.034225,1849,100,0,9,0.054289000000000004,0.279841,2.1315999999999997,3476.2816000000003,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Pablo Lopez,SP,22,0.136,35,6,0,3,0.171,0.4,0.5,49.08,23,225,6.4,555000,555000,555000,484,0.018496000000000002,1225,36,0,9,0.029241000000000003,0.16000000000000003,0.25,2408.8464,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Sandy Alcantara,SP,33,0.204,58,5,0,4,0.086,0.22,3.12,77.88,23,200,6.5,555000,555000,555000,1089,0.04161599999999999,3364,25,0,16,0.007395999999999999,0.0484,9.7344,6065.294399999999,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Elieser Hernandez,SP,21,0.13,19,1,0,0,0.053,0.153,0.31,22.35,24,210,6.0,555000,555000,355096,441,0.016900000000000002,361,1,0,0,0.002809,0.023409,0.0961,499.52250000000004,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Jordan Yamamoto,P,16,0.099,21,1,0,1,0.048,0.139,0.95,0.0,23,185,6.0,555000,555000,328240,256,0.009801,441,1,0,1,0.002304,0.019321000000000005,0.9025,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Wei-Yin Chen,RP,45,0.278,5,0,0,0,0.0,0.0,-0.99,0.0,33,200,0.0,20000000,20000000,20000000,2025,0.07728400000000002,25,0,0,0,0.0,0.0,0.9801,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Jose Urena,RP,25,0.154,19,0,0,0,0.0,0.05,-0.17,0.0,27,208,6.2,3200000,3200000,3200000,625,0.023716,361,0,0,0,0.0,0.0025000000000000005,0.028900000000000006,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Adam Conley,RP,60,0.37,1,0,0,0,0.0,0.0,-1.1,2.7,29,200,6.3,1125000,1125000,1125000,3600,0.1369,1,0,0,0,0.0,0.0,1.2100000000000002,7.290000000000001,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Jarlin Garcia,RP,53,0.327,1,0,0,0,0.0,0.0,1.27,78.39,26,215,6.3,555000,555000,462520,2809,0.10692900000000001,1,0,0,0,0.0,0.0,1.6129,6144.9921,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Tyler Kinley,RP,52,0.321,1,0,0,0,0.0,0.0,0.76,44.2,28,220,6.4,555000,555000,367032,2704,0.10304100000000001,1,0,0,0,0.0,0.0,0.5776,1953.6400000000003,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Jeff Brigham,RP,32,0.198,1,0,0,0,0.0,0.0,0.14,0.0,27,200,6.0,555000,555000,292432,1024,0.039204,1,0,0,0,0.0,0.0,0.019600000000000003,0.0,No
Miami Marlins,2,4500000,MIA,57,162,2,2,2,0.3518518518518518,Robert Dugger,P,8,0.049,11,0,0,0,0.0,0.0,-0.48,0.0,23,180,6.2,555000,555000,101456,64,0.0024010000000000004,121,0,0,0,0.0,0.0,0.2304,0.0,No
